post_id,user_id,platform,content_type,post_datetime,likes,comments_count,shares,views,hashtag_count,has_paid_promotion,post_duration_sec,caption_length,location_tagged,engagement_rate,hour,day
POST024127,USR01577,Twitter/X,Video,2022-07-14 16:00:00,7.0,0.0,1.0,362.0,16.0,False,1186.0,2149,False,0.022099447513812154,16,Thursday
POST024128,USR01513,Instagram,Story,2022-08-24 18:00:00,26.0,1.0,2.0,1259.0,8.0,False,,866,False,0.023034154090548053,18,Wednesday
POST024129,USR04203,Pinterest,Story,2023-02-10 22:00:00,155.0,2.0,6.0,6326.0,10.0,False,,24,False,0.02576667720518495,22,Friday
POST024130,USR01764,Facebook,Text,2023-07-02 15:00:00,105.0,12.0,4.0,3015.0,2.0,False,,1884,True,0.040132669983416254,15,Sunday
POST024131,USR03108,Twitter/X,Meme,2023-07-10 16:00:00,761.0,28.0,42.0,19983.0,15.0,False,,23,False,0.041585347545413605,16,Monday
POST024132,USR00503,Snapchat,Live,2022-11-01 05:00:00,4.0,0.0,0.0,167.0,19.0,True,1372.0,1616,,0.023952095808383235,5,Tuesday
POST024133,USR00945,Facebook,Video,2022-01-17 23:00:00,42.0,4.0,3.0,1373.0,12.0,False,2990.0,931,False,0.035688273852876914,23,Monday
POST024134,USR02245,Facebook,Live,2023-11-15 09:00:00,18.0,3.0,1.0,860.0,18.0,False,1454.0,87,True,0.02558139534883721,9,Wednesday
POST024135,USR00324,Twitter/X,Live,2023-04-19 10:00:00,65.0,9.0,1.0,1506.0,20.0,False,1083.0,314,True,0.049800796812749,10,Wednesday
POST024136,USR01953,LinkedIn,Video,2023-12-06 20:00:00,69.0,6.0,2.0,2219.0,1.0,False,1494.0,1142,True,0.03470031545741325,20,Wednesday
POST024137,USR04665,Twitter/X,Meme,2023-12-10 18:00:00,9.0,1.0,0.0,315.0,25.0,False,,1832,False,0.031746031746031744,18,Sunday
POST024138,USR02371,Pinterest,Video,2023-07-28 07:00:00,96.0,4.0,7.0,4056.0,6.0,False,3337.0,42,True,0.02638067061143984,7,Friday
POST024139,USR02504,Twitter/X,Text,2023-01-13 21:00:00,41.0,3.0,3.0,971.0,28.0,False,,19,True,0.04840370751802266,21,Friday
POST024140,USR02583,LinkedIn,Video,2023-05-31 19:00:00,805.0,13.0,47.0,19032.0,14.0,False,2556.0,1894,,0.04544976881042455,19,Wednesday
POST024141,USR00283,TikTok,Live,2022-11-15 14:00:00,3.0,0.0,0.0,80.0,15.0,False,1739.0,608,False,0.0375,14,Tuesday
POST024142,USR00418,Facebook,Video,2023-05-02 01:00:00,17.0,2.0,1.0,818.0,8.0,True,1748.0,1398,True,0.02444987775061125,1,Tuesday
POST024143,USR04857,TikTok,Meme,2023-01-28 18:00:00,740.0,76.0,26.0,33963.0,28.0,False,,868,True,0.024791685069045725,18,Saturday
POST024144,USR04289,Twitter/X,Text,2023-12-20 23:00:00,82.0,8.0,3.0,3866.0,10.0,False,,530,False,0.02405587170201759,23,Wednesday
POST024145,USR04617,Snapchat,Story,2022-09-08 21:00:00,9.0,0.0,1.0,173.0,5.0,False,,1569,False,0.057803468208092484,21,Thursday
POST024146,USR02412,Pinterest,Reel/Short,2023-08-27 05:00:00,48.0,3.0,2.0,1739.0,17.0,False,46.0,1424,True,0.030477285796434734,5,Sunday
POST024147,USR00537,Twitter/X,Text,2023-06-23 10:00:00,1.0,0.0,0.0,51.0,7.0,True,,1599,False,0.0196078431372549,10,Friday
POST024148,USR02126,Twitter/X,Story,2022-09-05 04:00:00,192.0,22.0,3.0,2888.0,19.0,False,,2085,False,0.07513850415512466,4,Monday
POST024149,USR01015,YouTube,Text,2023-10-23 20:00:00,10.0,0.0,1.0,158.0,23.0,True,,2117,,0.06962025316455696,20,Monday
POST024150,USR04562,Instagram,Live,2022-02-25 04:00:00,58.0,2.0,4.0,1357.0,2.0,False,405.0,1901,True,0.04716285924834193,4,Friday
POST024151,USR04337,Instagram,Live,2022-11-21 09:00:00,75.0,5.0,2.0,3379.0,26.0,False,2994.0,107,False,0.02426753477360166,9,Monday
POST024152,USR00283,Facebook,Reel/Short,2023-02-22 02:00:00,30.0,4.0,1.0,373.0,0.0,True,1582.0,1491,False,0.0938337801608579,2,Wednesday
POST024153,USR04812,Facebook,Video,2023-03-06 22:00:00,0.0,0.0,0.0,16.0,12.0,False,3428.0,1822,True,0.0,22,Monday
POST024154,USR01720,Facebook,Photo,2023-11-13 22:00:00,29.0,2.0,0.0,160.0,22.0,False,,737,False,0.19375,22,Monday
POST024155,USR02095,Pinterest,Video,2023-10-23 15:00:00,0.0,0.0,0.0,6.0,3.0,False,3560.0,529,False,0.0,15,Monday
POST024156,USR04785,TikTok,Text,2023-08-30 09:00:00,1247.0,34.0,14.0,22509.0,24.0,False,,632,False,0.05753254253854014,9,Wednesday
POST024157,USR01678,Facebook,Meme,2023-02-26 23:00:00,29.0,1.0,0.0,1335.0,22.0,True,,701,False,0.02247191011235955,23,Sunday
POST024158,USR01620,YouTube,Blog,2023-04-01 20:00:00,9.0,0.0,0.0,154.0,16.0,False,,518,,0.05844155844155844,20,Saturday
POST024159,USR04886,Pinterest,Meme,2023-04-09 16:00:00,1.0,0.0,0.0,38.0,24.0,True,,685,False,0.02631578947368421,16,Sunday
POST024160,USR00699,Instagram,Text,2023-11-12 02:00:00,177.0,14.0,8.0,2730.0,2.0,False,,1820,False,0.0728937728937729,2,Sunday
POST024161,USR01840,Facebook,Reel/Short,2023-06-17 18:00:00,127.0,15.0,2.0,5833.0,21.0,False,914.0,1585,False,0.024687124978570205,18,Saturday
POST024162,USR02406,LinkedIn,Reel/Short,2023-06-14 13:00:00,37.0,2.0,2.0,249.0,3.0,False,1128.0,1911,True,0.1646586345381526,13,Wednesday
POST024163,USR01477,Pinterest,Text,2022-08-09 22:00:00,48.0,4.0,0.0,1221.0,13.0,False,,1735,False,0.042588042588042586,22,Tuesday
POST024164,USR03073,LinkedIn,Blog,2023-03-01 23:00:00,10.0,1.0,1.0,384.0,25.0,False,,5,False,0.03125,23,Wednesday
POST024165,USR04295,YouTube,Meme,2022-03-22 07:00:00,11.0,2.0,0.0,533.0,27.0,False,,1160,False,0.024390243902439025,7,Tuesday
POST024166,USR02053,Pinterest,Story,2023-08-11 10:00:00,617.0,37.0,6.0,7053.0,12.0,False,,2027,True,0.09357720119098256,10,Friday
POST024167,USR00596,LinkedIn,Video,2023-09-26 22:00:00,25.0,3.0,2.0,876.0,23.0,False,500.0,1918,True,0.03424657534246575,22,Tuesday
POST024168,USR01906,Twitter/X,Photo,2022-10-25 20:00:00,9347246.0,2.0,2.0,1877.0,8.0,False,,649,False,4979.888119339372,20,Tuesday
POST024169,USR00169,Instagram,Meme,2022-12-02 18:00:00,25.0,2.0,2.0,1099.0,4.0,False,,1778,False,0.026387625113739762,18,Friday
POST024170,USR00944,TikTok,Story,2022-05-19 22:00:00,37.0,3.0,3.0,1635.0,7.0,False,,1011,True,0.026299694189602447,22,Thursday
POST024171,USR02507,YouTube,Video,2022-03-08 03:00:00,3612.0,312.0,105.0,38854.0,5.0,False,1815.0,2018,False,0.10369588716734442,3,Tuesday
POST024172,USR03405,TikTok,Text,2023-12-31 17:00:00,822.0,27.0,37.0,13964.0,27.0,True,,1075,False,0.06344886851904899,17,Sunday
POST024173,USR04017,YouTube,Live,2022-12-10 23:00:00,220.0,23.0,17.0,3440.0,28.0,False,3275.0,571,False,0.0755813953488372,23,Saturday
POST024174,USR01410,Pinterest,Text,2023-03-25 05:00:00,45.0,2.0,3.0,1706.0,16.0,False,,1508,True,0.029308323563892145,5,Saturday
POST024175,USR01343,LinkedIn,Live,2022-08-24 20:00:00,3071336.0,37.0,18.0,1939.0,5.0,False,1747.0,295,True,1584.0077359463642,20,Wednesday
POST024176,USR00723,LinkedIn,Story,2022-12-07 20:00:00,2.0,0.0,0.0,44.0,19.0,False,,603,False,0.045454545454545456,20,Wednesday
POST024177,USR01953,Pinterest,Blog,2022-02-22 02:00:00,47.0,5.0,4.0,2164.0,16.0,,,989,False,0.025878003696857672,2,Tuesday
POST024178,USR03813,Pinterest,Text,2023-09-26 08:00:00,12.0,1.0,1.0,153.0,5.0,True,,264,False,0.0915032679738562,8,Tuesday
POST024179,USR04471,Facebook,Live,2023-04-17 06:00:00,219.0,12.0,4.0,7976.0,5.0,False,515.0,1756,True,0.029463390170511534,6,Monday
POST024180,USR01305,Pinterest,Story,2023-05-22 15:00:00,271.0,14.0,13.0,6465.0,22.0,False,,806,False,0.046094354215003866,15,Monday
POST024181,USR02928,TikTok,Story,2023-08-08 13:00:00,550.0,34.0,26.0,14433.0,21.0,False,,1818,True,0.042264255525531765,13,Tuesday
POST024182,USR04712,TikTok,Reel/Short,2022-05-21 12:00:00,47.0,2.0,3.0,808.0,28.0,False,2736.0,243,False,0.06435643564356436,12,Saturday
POST024183,USR04605,Instagram,Live,2023-11-22 06:00:00,46.0,6.0,2.0,943.0,6.0,False,1226.0,406,False,0.05726405090137858,6,Wednesday
POST024184,USR02597,LinkedIn,Meme,2023-06-02 18:00:00,185.0,18.0,4.0,6360.0,25.0,False,,1932,True,0.032547169811320754,18,Friday
POST024185,USR00237,Pinterest,Reel/Short,2023-01-24 11:00:00,696.0,79.0,45.0,13241.0,17.0,True,3045.0,1612,True,0.061928857337059134,11,Tuesday
POST024186,USR00681,Facebook,Reel/Short,2022-10-27 18:00:00,3.0,0.0,0.0,50.0,26.0,False,1349.0,804,True,0.06,18,Thursday
POST024187,USR00367,Pinterest,Video,2023-09-30 15:00:00,40.0,2.0,2.0,424.0,12.0,False,2282.0,1813,True,0.10377358490566038,15,Saturday
POST024188,USR02797,YouTube,Photo,2023-11-27 14:00:00,1.0,0.0,0.0,27.0,4.0,False,,483,True,0.037037037037037035,14,Monday
POST024189,USR02647,Pinterest,Live,2023-08-07 02:00:00,386.0,42.0,25.0,17985.0,14.0,False,613.0,2162,,0.02518765638031693,2,Monday
POST024190,USR01027,Facebook,Meme,2023-12-26 15:00:00,13.0,2.0,1.0,195.0,4.0,False,,1585,True,0.08205128205128205,15,Tuesday
POST024191,USR02834,Twitter/X,Video,2023-07-22 20:00:00,125.0,8.0,5.0,1855.0,9.0,False,97.0,1355,False,0.07439353099730459,20,Saturday
POST024192,USR02361,Facebook,Photo,2023-10-09 04:00:00,4.0,0.0,0.0,136.0,23.0,,,1214,True,0.029411764705882353,4,Monday
POST024193,USR02996,Facebook,Text,2022-05-19 00:00:00,46.0,6.0,2.0,823.0,16.0,True,,1941,False,0.06561360874848117,0,Thursday
POST024194,USR03632,Instagram,Story,2022-02-15 17:00:00,19.0,0.0,1.0,486.0,26.0,False,,1913,False,0.0411522633744856,17,Tuesday
POST024195,USR02068,Twitter/X,Story,2023-10-23 03:00:00,12.0,1.0,0.0,534.0,6.0,True,,462,False,0.024344569288389514,3,Monday
POST024196,USR00984,Twitter/X,Text,2022-01-24 00:00:00,376.0,26.0,14.0,14964.0,24.0,False,,1014,False,0.027800053461641272,0,Monday
POST024197,USR02257,Pinterest,Meme,2022-04-10 23:00:00,9.0,1.0,1.0,236.0,29.0,False,,1867,False,0.046610169491525424,23,Sunday
POST024198,USR04205,Facebook,Story,2022-09-19 05:00:00,591.0,50.0,11.0,26733.0,15.0,False,,524,True,0.02438933153779972,5,Monday
POST024199,USR02956,Pinterest,Video,2023-06-01 13:00:00,1258.0,165.0,12.0,28612.0,13.0,False,1639.0,340,True,0.05015378163008528,13,Thursday
POST024200,USR04223,Snapchat,Reel/Short,2023-11-15 13:00:00,19.0,1.0,1.0,600.0,24.0,False,2465.0,1746,True,0.035,13,Wednesday
POST024201,USR01990,LinkedIn,Blog,2023-09-03 01:00:00,1617.0,172.0,16.0,66316.0,20.0,False,,641,False,0.02721816756137282,1,Sunday
POST024202,USR02118,Twitter/X,Meme,2023-02-09 05:00:00,341.0,15.0,19.0,4362.0,20.0,False,,266,False,0.0859697386519945,5,Thursday
POST024203,USR02094,Facebook,Reel/Short,2022-11-24 02:00:00,5095.0,646.0,283.0,86747.0,4.0,False,2744.0,502,False,0.06944332368842726,2,Thursday
POST024204,USR04921,Facebook,Story,2022-11-26 15:00:00,2001.0,265.0,42.0,12042.0,29.0,,,426,False,0.19166251453246969,15,Saturday
POST024205,USR02243,Instagram,Photo,2022-11-28 18:00:00,80.0,3.0,1.0,1184.0,16.0,True,,871,True,0.07094594594594594,18,Monday
POST024206,USR04220,Pinterest,Story,2022-12-15 03:00:00,459.0,27.0,3.0,7984.0,9.0,,,1402,False,0.06124749498997996,3,Thursday
POST024207,USR03751,YouTube,Live,2022-09-17 18:00:00,34.0,3.0,2.0,1057.0,8.0,False,2879.0,623,False,0.036896877956480605,18,Saturday
POST024208,USR00580,Twitter/X,Photo,2022-02-13 18:00:00,808.0,16.0,43.0,9007.0,17.0,False,,969,False,0.09625846563783724,18,Sunday
POST024209,USR01965,Pinterest,Video,2023-12-18 12:00:00,6.0,0.0,0.0,221.0,30.0,False,774.0,178,True,0.027149321266968326,12,Monday
POST024210,USR02166,Twitter/X,Text,2023-04-01 03:00:00,23.0,2.0,1.0,991.0,15.0,False,,343,False,0.026236125126135216,3,Saturday
POST024211,USR00320,Snapchat,Photo,2023-10-10 22:00:00,14.0,2.0,0.0,136.0,26.0,True,,870,True,0.11764705882352941,22,Tuesday
POST024212,USR01846,Facebook,Story,2023-11-18 00:00:00,26.0,2.0,1.0,195.0,24.0,False,,244,False,0.14871794871794872,0,Saturday
POST024213,USR04830,Pinterest,Meme,2023-11-11 16:00:00,28.0,1.0,0.0,1246.0,8.0,False,,2193,,0.023274478330658106,16,Saturday
POST024214,USR01202,Twitter/X,Story,2022-01-09 00:00:00,55.0,5.0,2.0,702.0,4.0,False,,95,True,0.08831908831908832,0,Sunday
POST024215,USR02183,Pinterest,Video,2024-01-01 08:00:00,203.0,25.0,4.0,4986.0,15.0,False,354.0,1704,False,0.04653028479743281,8,Monday
POST024216,USR03543,YouTube,Reel/Short,2023-10-09 11:00:00,70.0,6.0,3.0,2371.0,8.0,False,2777.0,405,True,0.03331927456769296,11,Monday
POST024217,USR01472,TikTok,Meme,2023-06-12 22:00:00,136.0,18.0,9.0,5297.0,3.0,False,,564,False,0.030772135170851426,22,Monday
POST024218,USR02570,Twitter/X,Video,2023-05-11 05:00:00,8.0,0.0,1.0,88.0,21.0,,2101.0,484,False,0.10227272727272728,5,Thursday
POST024219,USR01102,Facebook,Live,2022-10-07 05:00:00,15.0,2.0,0.0,281.0,26.0,False,2714.0,38,True,0.060498220640569395,5,Friday
POST024220,USR02757,LinkedIn,Video,2023-11-06 05:00:00,23.0,2.0,1.0,232.0,28.0,True,925.0,1791,False,0.11206896551724138,5,Monday
POST024221,USR03262,TikTok,Live,2023-05-11 21:00:00,45.0,2.0,3.0,2033.0,4.0,False,2435.0,1463,False,0.02459419576979833,21,Thursday
POST024222,USR02963,LinkedIn,Reel/Short,2023-10-19 09:00:00,657.0,15.0,30.0,19934.0,23.0,False,1495.0,1769,False,0.035216213504565066,9,Thursday
POST024223,USR00033,Snapchat,Meme,2023-12-10 18:00:00,63.0,1.0,1.0,2679.0,7.0,False,,2167,False,0.024262784621127288,18,Sunday
POST024224,USR01141,TikTok,Story,2023-02-08 13:00:00,12.0,1.0,1.0,364.0,2.0,False,,589,True,0.038461538461538464,13,Wednesday
POST024225,USR03975,Instagram,Live,2022-12-24 22:00:00,186.0,27.0,9.0,5711.0,15.0,False,2473.0,2106,False,0.03887235160217125,22,Saturday
POST024226,USR01566,TikTok,Video,2023-11-07 04:00:00,64.0,7.0,4.0,945.0,19.0,False,914.0,1076,False,0.07936507936507936,4,Tuesday
POST024227,USR04644,LinkedIn,Live,2023-09-27 09:00:00,34.0,4.0,1.0,814.0,19.0,False,1139.0,1107,False,0.04791154791154791,9,Wednesday
POST024228,USR02918,Pinterest,Meme,2023-06-13 06:00:00,858.0,33.0,30.0,21451.0,27.0,False,,888,False,0.04293506130250338,6,Tuesday
POST024229,USR04470,TikTok,Reel/Short,2022-02-15 11:00:00,263.0,14.0,6.0,11773.0,26.0,False,3505.0,1105,,0.02403805317251338,11,Tuesday
POST024230,USR04811,LinkedIn,Video,2022-04-28 14:00:00,49.0,6.0,1.0,719.0,30.0,False,1636.0,936,True,0.07788595271210014,14,Thursday
POST024231,USR02667,TikTok,Video,2022-05-08 18:00:00,43.0,3.0,3.0,308.0,11.0,False,1811.0,1831,False,0.1590909090909091,18,Sunday
POST024232,USR04708,YouTube,Photo,2023-04-21 04:00:00,29.0,0.0,0.0,1011.0,16.0,False,,691,False,0.028684470820969338,4,Friday
POST024233,USR00593,LinkedIn,Reel/Short,2022-12-06 02:00:00,3.0,0.0,0.0,33.0,20.0,False,2668.0,704,False,0.09090909090909091,2,Tuesday
POST024234,USR02211,Facebook,Photo,2022-07-04 20:00:00,31.0,4.0,1.0,464.0,20.0,False,,1816,False,0.07758620689655173,20,Monday
POST024235,USR02111,Snapchat,Video,2022-08-11 08:00:00,55.0,7.0,4.0,1101.0,14.0,False,3233.0,1528,,0.05994550408719346,8,Thursday
POST024236,USR00176,TikTok,Video,2022-07-30 07:00:00,4.0,0.0,0.0,92.0,23.0,,1853.0,918,False,0.043478260869565216,7,Saturday
POST024237,USR03821,Instagram,Reel/Short,2022-12-02 07:00:00,6.0,0.0,0.0,90.0,28.0,False,3052.0,1360,False,0.06666666666666667,7,Friday
POST024238,USR04418,Twitter/X,Blog,2023-03-19 14:00:00,5732.0,815.0,286.0,44925.0,14.0,False,,102,False,0.1520979410127991,14,Sunday
POST024239,USR03931,YouTube,Reel/Short,2023-01-18 21:00:00,1407.0,93.0,10.0,12740.0,4.0,False,97.0,544,True,0.1185243328100471,21,Wednesday
POST024240,USR02747,TikTok,Video,2023-04-04 21:00:00,13.0,0.0,1.0,577.0,8.0,False,2953.0,599,True,0.024263431542461005,21,Tuesday
POST024241,USR01985,Twitter/X,Meme,2023-05-11 15:00:00,13.0,1.0,1.0,85.0,28.0,False,,700,True,0.17647058823529413,15,Thursday
POST024242,USR00834,Twitter/X,Meme,2023-03-31 06:00:00,162.0,12.0,2.0,1721.0,14.0,False,,1467,False,0.10226612434631029,6,Friday
POST024243,USR01141,Twitter/X,Blog,2022-09-14 23:00:00,24.0,3.0,1.0,538.0,25.0,False,,1344,True,0.05204460966542751,23,Wednesday
POST024244,USR01905,LinkedIn,Blog,2022-05-14 12:00:00,65.0,7.0,0.0,423.0,22.0,True,,1973,False,0.1702127659574468,12,Saturday
POST024245,USR00335,YouTube,Reel/Short,2022-12-09 17:00:00,50.0,4.0,2.0,1100.0,4.0,False,544.0,1173,False,0.05090909090909091,17,Friday
POST024246,USR04470,TikTok,Text,2023-05-09 10:00:00,20.0,1.0,1.0,975.0,16.0,False,,24,False,0.022564102564102566,10,Tuesday
POST024247,USR04524,Facebook,Video,2022-02-19 06:00:00,3.0,0.0,0.0,74.0,3.0,False,229.0,778,False,0.04054054054054054,6,Saturday
POST024248,USR04216,TikTok,Meme,2023-11-13 02:00:00,10.0,1.0,0.0,315.0,3.0,False,,2028,False,0.03492063492063492,2,Monday
POST024249,USR03648,YouTube,Photo,2022-01-10 09:00:00,25.0,3.0,2.0,292.0,17.0,False,,2192,True,0.10273972602739725,9,Monday
POST024250,USR00987,TikTok,Video,2023-12-27 20:00:00,15.0,1.0,0.0,300.0,7.0,False,29.0,1557,False,0.05333333333333334,20,Wednesday
POST024251,USR02344,Facebook,Text,2023-08-28 14:00:00,4.0,1.0,0.0,213.0,25.0,False,,1384,False,0.023474178403755867,14,Monday
POST024252,USR04667,Snapchat,Photo,2023-09-06 02:00:00,2733653.0,16.0,15.0,53245.0,14.0,False,,2019,True,51.341609540801954,2,Wednesday
POST024253,USR03187,LinkedIn,Photo,2022-09-20 00:00:00,147.0,13.0,9.0,4757.0,20.0,False,,1057,False,0.035526592390161864,0,Tuesday
POST024254,USR01366,YouTube,Text,2023-04-27 15:00:00,35.0,4.0,3.0,1160.0,3.0,False,,1017,True,0.03620689655172414,15,Thursday
POST024255,USR04344,YouTube,Story,2022-03-18 20:00:00,196.0,4.0,10.0,8616.0,10.0,False,,52,True,0.02437325905292479,20,Friday
POST024256,USR03349,YouTube,Live,2023-12-04 20:00:00,32.0,1.0,2.0,694.0,13.0,False,877.0,1608,True,0.05043227665706052,20,Monday
POST024257,USR04187,YouTube,Video,2022-07-06 16:00:00,6223.0,145.0,258.0,224596.0,17.0,False,3246.0,1825,True,0.029501861119521272,16,Wednesday
POST024258,USR00047,Facebook,Reel/Short,2022-01-31 13:00:00,18065.0,2562.0,909.0,134804.0,27.0,False,1113.0,1712,False,0.1597578706863298,13,Monday
POST024259,USR04420,LinkedIn,Text,2022-03-29 21:00:00,1618.0,208.0,123.0,59071.0,11.0,False,,2006,False,0.032994193428247366,21,Tuesday
POST024260,USR00884,LinkedIn,Text,2023-08-14 19:00:00,404.0,10.0,14.0,7764.0,13.0,False,,2129,False,0.05512622359608449,19,Monday
POST024261,USR00589,YouTube,Reel/Short,2022-02-06 15:00:00,26.0,3.0,0.0,472.0,25.0,False,1210.0,176,False,0.0614406779661017,15,Sunday
POST024262,USR01128,TikTok,Photo,2022-09-28 12:00:00,1.0,0.0,0.0,56.0,24.0,False,,1768,False,0.017857142857142856,12,Wednesday
POST024263,USR01658,YouTube,Live,2023-02-07 22:00:00,786.0,23.0,61.0,15779.0,20.0,False,1539.0,1039,False,0.055136573927371826,22,Tuesday
POST024264,USR00485,YouTube,Reel/Short,2023-02-27 19:00:00,20.0,2.0,0.0,314.0,26.0,False,1793.0,2049,True,0.07006369426751592,19,Monday
POST024265,USR04296,TikTok,Video,2023-05-25 21:00:00,57.0,1.0,0.0,2200.0,3.0,False,1656.0,2055,True,0.026363636363636363,21,Thursday
POST024266,USR01319,Facebook,Meme,2022-10-07 15:00:00,128.0,1.0,6.0,1868.0,5.0,True,,1698,True,0.07226980728051392,15,Friday
POST024267,USR03411,LinkedIn,Photo,2022-06-05 23:00:00,178.0,9.0,10.0,3192.0,24.0,False,,953,False,0.06171679197994987,23,Sunday
POST024268,USR02314,YouTube,Photo,2022-04-03 14:00:00,111.0,15.0,1.0,2540.0,30.0,False,,1825,True,0.05,14,Sunday
POST024269,USR02515,LinkedIn,Video,2022-05-03 05:00:00,12.0,1.0,0.0,306.0,12.0,False,132.0,786,False,0.042483660130718956,5,Tuesday
POST024270,USR02806,Instagram,Live,2022-10-24 07:00:00,40.0,1.0,3.0,1616.0,6.0,,316.0,680,False,0.027227722772277228,7,Monday
POST024271,USR03150,Pinterest,Live,2023-01-13 12:00:00,29.0,0.0,2.0,829.0,13.0,False,996.0,141,False,0.03739445114595899,12,Friday
POST024272,USR00751,LinkedIn,Text,2023-03-10 16:00:00,469.0,13.0,9.0,19391.0,9.0,False,,105,True,0.025321025217884586,16,Friday
POST024273,USR02924,Facebook,Reel/Short,2023-11-04 07:00:00,28.0,1.0,2.0,1298.0,24.0,False,518.0,323,True,0.023882896764252697,7,Saturday
POST024274,USR04924,Pinterest,Reel/Short,2022-02-21 06:00:00,32.0,1.0,2.0,1484.0,27.0,False,1574.0,188,False,0.02358490566037736,6,Monday
POST024275,USR00870,Twitter/X,Photo,2022-06-07 11:00:00,66.0,3.0,4.0,1451.0,15.0,False,,1503,True,0.05031013094417643,11,Tuesday
POST024276,USR04197,LinkedIn,Text,2022-07-21 12:00:00,30.0,1.0,0.0,741.0,0.0,False,,787,,0.04183535762483131,12,Thursday
POST024277,USR03689,Facebook,Video,2023-08-10 11:00:00,54.0,6.0,3.0,1571.0,1.0,False,1032.0,1580,False,0.04010184595798854,11,Thursday
POST024278,USR00951,Instagram,Story,2022-05-28 11:00:00,6.0,0.0,0.0,254.0,21.0,False,,311,False,0.023622047244094488,11,Saturday
POST024279,USR00634,YouTube,Video,2022-11-30 17:00:00,6.0,1.0,0.0,142.0,27.0,False,1032.0,1807,True,0.04929577464788732,17,Wednesday
POST024280,USR01514,Twitter/X,Meme,2023-04-02 23:00:00,17.0,1.0,1.0,643.0,27.0,False,,1944,False,0.029548989113530325,23,Sunday
POST024281,USR04818,Pinterest,Blog,2023-01-24 15:00:00,105.0,8.0,2.0,2049.0,25.0,True,,1380,False,0.05612493899463153,15,Tuesday
POST024282,USR00255,TikTok,Live,2022-07-31 10:00:00,9.0,1.0,0.0,150.0,9.0,False,261.0,1539,False,0.06666666666666667,10,Sunday
POST024283,USR01381,Snapchat,Text,2022-01-11 15:00:00,92.0,2.0,5.0,3509.0,22.0,False,,975,True,0.02821316614420063,15,Tuesday
POST024284,USR01212,Facebook,Live,2023-07-28 02:00:00,378.0,17.0,12.0,2516.0,24.0,False,3156.0,575,False,0.16176470588235295,2,Friday
POST024285,USR03371,Facebook,Reel/Short,2022-02-26 21:00:00,3.0,0.0,0.0,28.0,0.0,False,2623.0,2038,True,0.10714285714285714,21,Saturday
POST024286,USR04534,Facebook,Video,2023-05-27 05:00:00,8.0,1.0,0.0,46.0,5.0,False,2933.0,715,True,0.1956521739130435,5,Saturday
POST024287,USR02513,Facebook,Video,2023-06-20 22:00:00,4.0,0.0,0.0,96.0,19.0,,2691.0,389,False,0.041666666666666664,22,Tuesday
POST024288,USR04821,Instagram,Reel/Short,2022-08-18 20:00:00,3.0,0.0,0.0,163.0,4.0,False,51.0,1211,,0.018404907975460124,20,Thursday
POST024289,USR03575,Pinterest,Story,2023-09-02 09:00:00,1.0,0.0,0.0,4.0,1.0,False,,216,False,0.25,9,Saturday
POST024290,USR03659,Twitter/X,Text,2023-04-18 12:00:00,79.0,4.0,2.0,3928.0,6.0,False,,1560,False,0.021639511201629328,12,Tuesday
POST024291,USR04688,Instagram,Reel/Short,2022-10-02 23:00:00,9.0,1.0,0.0,48.0,11.0,False,3250.0,708,False,0.20833333333333334,23,Sunday
POST024292,USR01559,LinkedIn,Text,2023-03-02 23:00:00,81.0,8.0,3.0,2291.0,28.0,True,,1837,True,0.04015713662156264,23,Thursday
POST024293,USR00820,Snapchat,Reel/Short,2023-11-26 02:00:00,366.0,13.0,25.0,7095.0,30.0,False,314.0,577,False,0.0569415081042988,2,Sunday
POST024294,USR00259,LinkedIn,Meme,2022-07-07 21:00:00,8.0,0.0,0.0,374.0,17.0,False,,1511,True,0.0213903743315508,21,Thursday
POST024295,USR03654,YouTube,Meme,2023-01-23 02:00:00,256.0,28.0,13.0,6016.0,19.0,False,,2159,True,0.049368351063829786,2,Monday
POST024296,USR00148,Instagram,Live,2022-09-24 19:00:00,526.0,74.0,4.0,24117.0,20.0,False,3056.0,1192,True,0.02504457436662935,19,Saturday
POST024297,USR03279,Facebook,Text,2023-12-16 20:00:00,14.0,1.0,1.0,714.0,18.0,False,,1449,False,0.022408963585434174,20,Saturday
POST024298,USR03694,Snapchat,Live,2023-09-15 06:00:00,1.0,0.0,0.0,33.0,6.0,True,3346.0,991,False,0.030303030303030304,6,Friday
POST024299,USR02078,Pinterest,Live,2023-11-04 12:00:00,5.0,1.0,0.0,217.0,21.0,False,3370.0,2129,False,0.027649769585253458,12,Saturday
POST024300,USR02464,Snapchat,Video,2023-11-18 07:00:00,7318.0,679.0,145.0,82658.0,5.0,False,67.0,877,False,0.09850226233395437,7,Saturday
POST024301,USR02630,Snapchat,Video,2022-04-20 18:00:00,33.0,3.0,1.0,1428.0,27.0,True,2689.0,982,False,0.025910364145658265,18,Wednesday
POST024302,USR00912,LinkedIn,Blog,2023-02-09 05:00:00,417.0,20.0,21.0,14099.0,28.0,False,,2047,True,0.032484573373998155,5,Thursday
POST024303,USR03101,LinkedIn,Photo,2023-03-28 10:00:00,57.0,1.0,3.0,706.0,12.0,False,,145,False,0.08640226628895184,10,Tuesday
