comment_id,post_id,user_id,comment_datetime,sentiment_score,is_toxic,is_reply,likes_on_comment,contains_emoji,comment_length_chars,language
CMT0030284,POST020628,USR01818,2023-02-24 05:00:00,0.143,False,True,7,True,711,Spanish
CMT0030285,POST027343,USR03193,2023-02-07 19:00:00,0.047,False,True,2,True,498,English
CMT0030286,POST001552,USR04661,2022-04-09 11:00:00,0.542,False,True,8,False,440,English
CMT0030287,POST004819,USR01585,2023-07-09 11:00:00,0.585,False,False,14,True,246,Japanese
CMT0030288,POST024092,USR00461,2022-11-02 08:00:00,0.006,False,False,9,False,935,English
CMT0030289,POST021077,USR02434,2022-01-14 20:00:00,-1.0,True,False,2,True,736,Spanish
CMT0030290,POST012208,USR02050,2023-08-08 14:00:00,0.087,False,False,38,True,774,Arabic
CMT0030291,POST029678,USR02595,2023-05-10 18:00:00,0.672,False,True,5,True,158,English
CMT0030292,POST016154,USR01755,2023-10-11 08:00:00,-0.723,False,False,22,False,721,French
CMT0030293,POST006233,USR01872,2023-09-25 03:00:00,0.094,False,True,36,False,37,English
CMT0030294,POST022794,USR04242,2023-10-29 02:00:00,0.245,False,True,21,True,502,English
CMT0030295,POST021621,USR04003,2023-03-08 21:00:00,0.144,False,True,1,True,363,English
CMT0030296,POST012288,USR04554,2022-07-06 01:00:00,0.064,False,False,1,True,746,English
CMT0030297,POST019054,USR02555,2022-09-30 20:00:00,0.895,False,False,1,True,496,Spanish
CMT0030298,POST014989,USR00803,2023-03-15 20:00:00,0.51,False,True,1,True,875,English
CMT0030299,POST020545,USR03098,2022-07-14 09:00:00,-0.098,False,True,6,False,445,Hindi
CMT0030300,POST005344,USR04294,2023-11-25 19:00:00,-1.0,False,False,1,True,590,Hindi
CMT0030301,POST017723,USR00349,2023-05-05 10:00:00,0.536,False,True,6,True,522,Spanish
CMT0030302,POST026519,USR00072,2022-02-18 01:00:00,-1.0,True,False,38,False,643,English
CMT0030303,POST001942,USR04630,2023-04-18 02:00:00,-0.05,False,False,9,True,835,English
CMT0030304,POST009901,USR01340,2022-04-22 05:00:00,0.139,False,True,6,False,218,Hindi
CMT0030305,POST029204,USR01158,2022-12-04 11:00:00,0.504,False,False,65,True,127,English
CMT0030306,POST012922,USR03913,2022-04-13 04:00:00,0.493,False,False,26,True,846,English
CMT0030307,POST013410,USR01676,2022-02-28 08:00:00,-0.077,False,False,1,False,9,English
CMT0030308,POST014536,USR03286,2023-08-24 20:00:00,1.0,False,False,17,False,640,English
CMT0030309,POST009661,USR04556,2023-09-08 11:00:00,0.572,False,True,2,True,593,English
CMT0030310,POST013638,USR00672,2023-03-13 09:00:00,-0.266,False,False,11,True,947,English
CMT0030311,POST026821,USR04760,2023-10-20 01:00:00,0.157,False,True,0,True,714,Spanish
CMT0030312,POST009665,USR04583,2022-02-28 11:00:00,-0.487,True,True,6,True,489,Japanese
CMT0030313,POST019837,USR04472,2022-02-15 15:00:00,0.489,False,False,60,True,316,French
CMT0030314,POST029730,USR04211,2023-11-17 01:00:00,0.491,False,True,36,True,768,Spanish
CMT0030315,POST008180,USR01186,2022-05-12 01:00:00,0.577,False,False,2,True,898,Spanish
CMT0030316,POST004404,USR04820,2022-06-23 04:00:00,0.018,False,False,1,True,749,Hindi
CMT0030317,POST011689,USR00382,2022-11-17 04:00:00,0.19,False,False,0,False,7,Arabic
CMT0030318,POST003568,USR01313,2022-11-01 06:00:00,0.908,False,False,9,False,385,English
CMT0030319,POST012339,USR02831,2022-08-01 17:00:00,0.351,False,False,10,True,539,English
CMT0030320,POST010192,USR00069,2022-06-18 15:00:00,-0.446,True,True,3,False,30,English
CMT0030321,POST026144,USR03341,2022-06-21 00:00:00,-0.076,True,True,270,False,724,English
CMT0030322,POST019425,USR01020,2023-04-30 05:00:00,0.032,False,True,4,True,417,English
CMT0030323,POST020096,USR04813,2022-10-02 03:00:00,-0.459,True,False,5,False,32,English
CMT0030324,POST016753,USR00892,2023-07-25 12:00:00,-0.356,False,False,0,False,327,Portuguese
CMT0030325,POST015836,USR02740,2022-09-13 07:00:00,0.222,True,True,4,True,892,English
CMT0030326,POST008419,USR00269,2023-09-10 02:00:00,0.049,False,False,0,True,82,English
CMT0030327,POST006028,USR00172,2022-06-17 06:00:00,1.0,True,True,0,True,177,English
CMT0030328,POST016182,USR02638,2023-07-16 19:00:00,0.177,False,False,0,False,792,English
CMT0030329,POST021260,USR00220,2022-10-09 17:00:00,-0.292,False,False,9,True,631,English
CMT0030330,POST000916,USR04958,2023-09-01 21:00:00,0.46,False,True,13,True,23,English
CMT0030331,POST029235,USR03331,2022-05-08 11:00:00,-0.047,False,True,38,True,132,English
CMT0030332,POST002424,USR01376,2022-01-29 04:00:00,0.299,False,True,0,False,654,Hindi
CMT0030333,POST022940,USR03750,2022-04-20 18:00:00,0.313,False,False,24,True,576,English
CMT0030334,POST016786,USR02633,2022-04-18 11:00:00,-0.155,False,False,23,False,512,English
CMT0030335,POST020200,USR04129,2023-07-20 00:00:00,0.142,False,False,2,True,309,English
CMT0030336,POST015233,USR04623,2022-12-10 19:00:00,-0.016,False,False,133,True,821,English
CMT0030337,POST024226,USR00082,2023-02-12 00:00:00,0.122,False,False,17,True,251,English
CMT0030338,POST005140,USR00578,2023-11-18 23:00:00,-0.13,False,True,5,True,366,Hindi
CMT0030339,POST026543,USR02455,2022-03-11 20:00:00,0.617,False,True,1,True,948,English
CMT0030340,POST007334,USR01397,2022-12-24 18:00:00,0.563,False,False,3,True,304,English
CMT0030341,POST028521,USR04969,2023-12-01 07:00:00,0.648,False,False,7,True,796,English
CMT0030342,POST019890,USR01106,2022-12-04 15:00:00,0.936,False,False,29,False,80,English
CMT0030343,POST026683,USR03799,2023-01-23 19:00:00,-0.841,True,True,33,False,76,Spanish
CMT0030344,POST016392,USR03056,2022-10-17 07:00:00,-0.191,False,True,2,False,877,Japanese
CMT0030345,POST027399,USR04997,2023-07-16 11:00:00,0.893,False,False,6,False,550,English
CMT0030346,POST022430,USR04833,2023-03-20 22:00:00,0.424,False,False,1,True,180,French
CMT0030347,POST010871,USR01835,2022-05-06 23:00:00,0.262,False,False,1,False,942,English
CMT0030348,POST016946,USR01294,2023-07-10 00:00:00,-0.169,False,False,11,True,254,English
CMT0030349,POST014942,USR00222,2023-03-18 03:00:00,0.245,False,False,1,True,83,English
CMT0030350,POST018447,USR00784,2023-11-17 20:00:00,0.186,False,False,33,True,483,Spanish
CMT0030351,POST029292,USR03303,2023-03-28 06:00:00,0.509,False,False,3,False,160,English
CMT0030352,POST016896,USR04871,2022-09-07 01:00:00,-0.958,True,False,5,True,891,Spanish
CMT0030353,POST001616,USR00030,2023-04-20 23:00:00,-0.152,False,True,6,False,487,Spanish
CMT0030354,POST013148,USR01450,2022-06-06 01:00:00,-0.112,False,False,20,True,523,Arabic
CMT0030355,POST014242,USR04801,2023-02-23 15:00:00,0.262,False,True,5,True,997,Portuguese
CMT0030356,POST013411,USR02566,2022-01-13 18:00:00,0.328,True,False,3,True,695,Spanish
CMT0030357,POST011705,USR03758,2023-04-10 11:00:00,-0.302,False,False,333,False,367,English
CMT0030358,POST010463,USR03657,2022-10-24 02:00:00,0.877,False,False,0,False,360,Hindi
CMT0030359,POST004821,USR01461,2022-06-07 22:00:00,-0.709,True,False,1,True,713,Portuguese
CMT0030360,POST008702,USR02113,2022-07-01 06:00:00,-0.386,False,False,2,True,225,Japanese
CMT0030361,POST016918,USR03048,2022-01-16 06:00:00,0.034,False,True,1,True,673,English
CMT0030362,POST018425,USR03007,2023-09-01 09:00:00,-0.482,True,False,72,False,260,German
CMT0030363,POST011813,USR02823,2023-03-18 23:00:00,-0.022,False,False,2,True,825,English
CMT0030364,POST007319,USR04264,2022-02-22 14:00:00,0.264,False,False,9,False,35,Spanish
CMT0030365,POST001050,USR03339,2023-01-23 06:00:00,0.871,False,False,18,True,713,English
CMT0030366,POST008065,USR01016,2022-09-27 20:00:00,-0.733,True,True,23,False,828,German
CMT0030367,POST009285,USR04134,2022-12-28 19:00:00,-0.115,False,False,187,False,864,English
CMT0030368,POST014010,USR02186,2022-12-29 10:00:00,-0.004,False,False,8,True,947,English
CMT0030369,POST018060,USR03094,2023-07-17 14:00:00,0.363,False,False,9,True,704,Spanish
CMT0030370,POST027938,USR00776,2022-06-05 00:00:00,0.022,False,False,60,False,129,English
CMT0030371,POST014014,USR02985,2022-03-10 03:00:00,0.762,False,False,19,True,805,English
CMT0030372,POST026792,USR03091,2022-07-23 01:00:00,0.74,False,False,57,True,352,English
CMT0030373,POST022562,USR00802,2022-12-06 04:00:00,-0.677,True,False,0,True,35,Hindi
CMT0030374,POST014727,USR01243,2023-10-10 09:00:00,0.653,False,False,1,True,588,Hindi
CMT0030375,POST006772,USR02958,2022-10-21 01:00:00,0.456,False,True,4,False,969,Spanish
CMT0030376,POST000807,USR01500,2023-04-13 21:00:00,0.165,False,True,3,True,743,English
CMT0030377,POST008298,USR02026,2023-02-20 09:00:00,-0.35,False,False,21,False,572,German
CMT0030378,POST027484,USR00794,2023-03-18 17:00:00,-0.329,False,False,1,True,998,Spanish
CMT0030379,POST029147,USR03180,2023-08-10 04:00:00,-0.918,False,False,0,True,257,Hindi
CMT0030380,POST001738,USR03484,2023-01-24 22:00:00,-0.634,True,False,11,False,744,English
CMT0030381,POST021603,USR03332,2022-06-09 17:00:00,0.201,False,False,57,False,830,English
CMT0030382,POST000249,USR01481,2022-02-11 21:00:00,-0.469,False,False,2,True,891,English
CMT0030383,POST001704,USR04339,2022-03-09 20:00:00,-0.51,False,False,20,True,72,English
CMT0030384,POST020453,USR02239,2022-11-23 10:00:00,0.12,False,True,5,True,754,Spanish
CMT0030385,POST012160,USR03524,2023-02-13 08:00:00,0.555,False,True,3,True,586,French
CMT0030386,POST006926,USR00131,2023-02-17 02:00:00,0.206,False,False,0,True,350,English
CMT0030387,POST012294,USR00155,2022-09-16 20:00:00,0.114,False,False,44,True,104,Portuguese
CMT0030388,POST011404,USR03584,2023-05-20 10:00:00,0.665,False,True,6,True,701,Portuguese
CMT0030389,POST026963,USR01701,2022-11-19 16:00:00,-0.493,False,True,6,True,811,English
CMT0030390,POST021177,USR01780,2022-09-27 10:00:00,0.014,False,False,2,False,508,English
CMT0030391,POST014300,USR01887,2023-09-07 22:00:00,-0.574,True,False,2,True,216,Spanish
CMT0030392,POST015401,USR00620,2023-07-13 07:00:00,0.253,False,True,5,False,75,Arabic
CMT0030393,POST006532,USR00956,2023-10-07 18:00:00,0.235,False,True,6,True,203,Arabic
CMT0030394,POST016334,USR01023,2023-05-07 16:00:00,-0.608,True,False,0,True,174,English
CMT0030395,POST006139,USR00464,2022-06-06 19:00:00,-0.769,False,False,4,True,585,English
CMT0030396,POST019799,USR00572,2023-10-07 20:00:00,0.75,False,True,1,False,99,Spanish
CMT0030397,POST026013,USR00845,2022-02-20 16:00:00,0.634,False,False,8,False,946,English
CMT0030398,POST005981,USR03410,2023-10-21 12:00:00,0.096,False,False,12,True,631,English
CMT0030399,POST013542,USR02918,2022-10-24 19:00:00,-1.0,True,False,56,False,723,English
CMT0030400,POST016532,USR02059,2023-07-08 10:00:00,0.522,False,False,6,False,724,Spanish
CMT0030401,POST025313,USR00303,2022-02-25 00:00:00,-0.026,False,False,9,True,789,English
CMT0030402,POST027806,USR00878,2023-09-24 07:00:00,0.094,True,False,1,True,767,English
CMT0030403,POST016126,USR01874,2023-01-21 22:00:00,0.674,False,False,50,False,120,Arabic
CMT0030404,POST012622,USR03875,2023-04-20 03:00:00,0.011,False,True,2,True,476,English
CMT0030405,POST002352,USR03756,2023-12-14 06:00:00,-0.322,False,False,32,True,101,Arabic
CMT0030406,POST023551,USR04847,2022-02-25 12:00:00,-0.428,False,True,30,True,427,English
CMT0030407,POST004487,USR03823,2022-04-29 12:00:00,-0.301,False,False,1,True,499,Spanish
CMT0030408,POST025187,USR04874,2023-11-25 03:00:00,1.0,False,True,228,False,23,Hindi
CMT0030409,POST016875,USR01954,2022-11-18 04:00:00,-0.797,True,False,14,False,775,English
CMT0030410,POST025498,USR01145,2022-09-11 21:00:00,0.762,False,False,1,False,937,French
CMT0030411,POST017746,USR02062,2023-03-15 13:00:00,1.0,False,True,5,True,208,Spanish
CMT0030412,POST008828,USR01203,2022-09-18 07:00:00,-0.67,False,False,22,False,71,Portuguese
CMT0030413,POST008903,USR00893,2023-03-19 04:00:00,0.614,False,True,49,True,518,Spanish
CMT0030414,POST003587,USR03457,2023-06-16 18:00:00,0.401,False,False,8,False,24,Hindi
CMT0030415,POST010208,USR01255,2022-10-17 17:00:00,-0.866,True,False,10,True,506,English
CMT0030416,POST004163,USR04027,2022-11-08 01:00:00,1.0,False,False,2,True,776,Portuguese
CMT0030417,POST012055,USR03812,2023-10-31 20:00:00,-0.251,False,False,27,False,756,Portuguese
CMT0030418,POST007561,USR03211,2022-05-28 06:00:00,-0.106,False,False,4,True,26,English
CMT0030419,POST021291,USR03877,2022-09-21 00:00:00,-0.496,True,False,40,True,383,Hindi
CMT0030420,POST007578,USR00638,2022-09-09 07:00:00,0.195,False,True,0,True,348,Hindi
CMT0030421,POST013761,USR04943,2023-11-20 07:00:00,-0.291,False,False,3,True,459,English
CMT0030422,POST000605,USR04833,2022-06-06 08:00:00,0.662,False,False,69,True,70,English
CMT0030423,POST029843,USR03485,2022-07-01 15:00:00,-0.893,True,False,10,True,491,English
CMT0030424,POST005559,USR04382,2022-12-06 08:00:00,1.0,False,False,2,True,609,German
CMT0030425,POST029754,USR02992,2023-02-01 02:00:00,0.296,False,False,0,True,272,Portuguese
CMT0030426,POST018084,USR04262,2023-10-10 04:00:00,0.378,False,True,4,True,51,Portuguese
CMT0030427,POST027941,USR02753,2023-01-06 22:00:00,1.0,False,False,79,True,641,English
CMT0030428,POST014194,USR04645,2023-04-30 19:00:00,0.986,False,False,1394,True,146,German
CMT0030429,POST019741,USR03995,2023-11-12 11:00:00,0.13,False,False,3,True,503,English
CMT0030430,POST000760,USR04363,2022-08-07 23:00:00,0.075,False,False,5,True,742,Hindi
CMT0030431,POST023537,USR02486,2023-10-04 07:00:00,-0.384,True,False,0,True,279,English
CMT0030432,POST018220,USR01191,2022-12-14 03:00:00,-1.0,False,False,2,True,213,English
CMT0030433,POST016767,USR02445,2023-05-27 00:00:00,0.574,True,False,89,True,731,English
CMT0030434,POST016316,USR00402,2023-07-24 12:00:00,0.479,False,False,12,False,655,English
CMT0030435,POST015728,USR01485,2023-01-15 08:00:00,-0.735,True,True,9,True,969,English
CMT0030436,POST010362,USR01654,2022-10-29 10:00:00,-0.476,True,True,7,True,358,English
CMT0030437,POST027110,USR03103,2022-07-22 01:00:00,0.564,False,False,12,True,118,Portuguese
CMT0030438,POST026882,USR04729,2022-09-21 05:00:00,-0.555,True,True,0,False,206,German
CMT0030439,POST016218,USR03461,2022-05-25 02:00:00,0.69,False,False,38,False,129,German
CMT0030440,POST017419,USR01019,2022-11-24 12:00:00,0.836,False,True,78,True,180,English
CMT0030441,POST015993,USR03955,2023-02-18 19:00:00,-0.647,True,False,0,True,359,Portuguese
CMT0030442,POST006523,USR00057,2023-03-30 19:00:00,-0.892,True,False,3,True,705,English
CMT0030443,POST012241,USR01337,2023-05-26 11:00:00,-0.381,False,False,3,True,186,French
CMT0030444,POST019454,USR01415,2022-02-06 03:00:00,-0.391,False,False,2,False,226,English
CMT0030445,POST027874,USR00669,2022-06-05 03:00:00,0.939,False,False,4,False,64,English
CMT0030446,POST008863,USR00881,2022-04-14 06:00:00,-0.262,False,False,7,False,5,English
CMT0030447,POST025697,USR01079,2023-09-26 02:00:00,0.852,False,False,5,True,942,English
CMT0030448,POST026436,USR00081,2023-01-18 18:00:00,-0.444,False,True,3,False,84,Arabic
CMT0030449,POST009540,USR00615,2023-07-07 14:00:00,-0.013,False,False,1,False,285,Portuguese
CMT0030450,POST013472,USR03232,2022-07-31 03:00:00,0.566,False,False,21,False,25,French
CMT0030451,POST026642,USR01868,2022-12-30 20:00:00,0.05,False,False,2,True,663,Spanish
CMT0030452,POST007928,USR03669,2022-02-13 01:00:00,0.755,False,False,0,False,660,Hindi
CMT0030453,POST008860,USR03573,2023-12-24 19:00:00,-1.0,True,False,33,True,511,French
CMT0030454,POST005710,USR00874,2022-02-03 09:00:00,0.531,False,False,1,False,182,English
CMT0030455,POST016433,USR02106,2022-09-29 04:00:00,0.464,False,False,7,True,256,Spanish
CMT0030456,POST021900,USR01757,2023-01-11 11:00:00,-0.492,False,False,3,True,346,English
CMT0030457,POST012129,USR00975,2023-04-06 04:00:00,0.401,False,False,24,True,566,English
CMT0030458,POST007549,USR01664,2022-11-23 20:00:00,1.0,False,True,6,False,820,English
CMT0030459,POST011504,USR02793,2022-04-26 11:00:00,-0.113,False,True,7,True,30,Hindi
CMT0030460,POST015444,USR04331,2023-07-15 18:00:00,-0.21,False,False,1,False,197,Hindi
CMT0030461,POST010118,USR02708,2022-06-10 15:00:00,1.0,False,False,15,True,512,English
CMT0030462,POST025601,USR01222,2022-03-31 05:00:00,-0.304,True,True,0,True,171,Japanese
CMT0030463,POST025111,USR01872,2022-12-30 19:00:00,-0.484,True,False,1,True,9,Hindi
CMT0030464,POST013956,USR00739,2023-05-21 04:00:00,1.0,False,True,6,True,838,English
CMT0030465,POST005117,USR00400,2023-10-05 20:00:00,-0.142,False,False,0,False,562,English
CMT0030466,POST001575,USR00921,2023-03-19 16:00:00,-0.24,False,False,3,True,809,Arabic
CMT0030467,POST013955,USR02924,2022-01-22 09:00:00,0.732,False,False,1,True,457,Hindi
CMT0030468,POST029268,USR04171,2023-12-12 02:00:00,1.0,False,False,4,True,954,Arabic
CMT0030469,POST013365,USR02111,2022-01-22 01:00:00,99.0,False,False,20,True,992,Hindi
CMT0030470,POST011180,USR04235,2022-03-31 14:00:00,-0.035,False,False,2,True,315,English
CMT0030471,POST005048,USR00971,2023-01-04 22:00:00,0.373,False,False,2,False,697,English
CMT0030472,POST016062,USR03760,2022-06-10 03:00:00,0.675,False,False,13,False,326,Spanish
CMT0030473,POST007423,USR03740,2023-02-09 01:00:00,0.186,False,False,0,True,644,Arabic
CMT0030474,POST010810,USR01300,2023-01-17 00:00:00,0.627,False,True,2,True,178,English
CMT0030475,POST023418,USR00673,2023-12-23 11:00:00,1.0,False,False,12,False,775,Japanese
CMT0030476,POST019574,USR01252,2022-12-22 03:00:00,-0.779,True,False,21,True,41,English
CMT0030477,POST021278,USR00739,2023-03-13 00:00:00,0.255,False,False,0,True,454,Portuguese
CMT0030478,POST012458,USR00639,2022-01-08 07:00:00,0.178,False,False,6,True,628,Japanese
CMT0030479,POST010600,USR03581,2022-12-29 05:00:00,-0.001,False,False,36,True,183,English
CMT0030480,POST011671,USR02054,2023-10-07 04:00:00,0.145,False,False,1,True,432,Spanish
CMT0030481,POST005067,USR03382,2023-06-23 04:00:00,0.413,False,True,4,False,966,Japanese
CMT0030482,POST017368,USR01859,2023-01-07 17:00:00,-0.236,False,True,3,True,35,Hindi
CMT0030483,POST018517,USR04565,2023-03-17 05:00:00,-0.274,False,False,2,True,212,Arabic
CMT0030484,POST016697,USR02725,2023-05-29 19:00:00,-0.003,False,False,0,True,843,Spanish
CMT0030485,POST001517,USR04696,2022-01-01 22:00:00,-0.017,False,True,20,False,727,Arabic
CMT0030486,POST025061,USR03636,2023-12-21 01:00:00,-0.317,False,False,4,True,455,English
CMT0030487,POST001697,USR03574,2023-02-28 20:00:00,-0.951,False,False,2,True,720,English
CMT0030488,POST002616,USR04405,2023-04-26 04:00:00,0.691,False,True,53,True,122,English
CMT0030489,POST029238,USR03341,2022-03-08 11:00:00,0.422,False,False,13,True,476,Hindi
CMT0030490,POST016345,USR01841,2023-03-12 12:00:00,0.066,False,True,9,True,924,English
CMT0030491,POST023193,USR02983,2022-07-05 16:00:00,-0.488,False,True,5,True,665,English
CMT0030492,POST013134,USR02313,2023-04-08 02:00:00,0.258,True,False,76,False,307,English
CMT0030493,POST019066,USR04507,2023-05-23 01:00:00,0.524,False,True,20,True,436,English
CMT0030494,POST026312,USR03545,2023-11-01 21:00:00,-0.366,False,False,61,True,646,French
CMT0030495,POST026621,USR01782,2022-07-11 20:00:00,-0.159,False,False,117,True,243,Portuguese
CMT0030496,POST012792,USR04068,2023-08-07 19:00:00,0.471,False,False,10,True,830,English
CMT0030497,POST029035,USR02188,2022-09-02 20:00:00,-0.334,False,False,6,False,669,English
CMT0030498,POST012898,USR04818,2023-11-13 18:00:00,0.082,False,True,1,True,857,Portuguese
CMT0030499,POST028204,USR04108,2023-04-18 18:00:00,-0.385,False,True,10,False,312,English
CMT0030500,POST014045,USR02093,2022-03-06 06:00:00,-0.657,False,False,10,True,752,Hindi
CMT0030501,POST020626,USR04110,2023-09-28 09:00:00,0.31,False,False,1,False,952,English
CMT0030502,POST016371,USR00986,2022-09-17 16:00:00,0.941,False,False,5,True,609,French
CMT0030503,POST023244,USR02887,2022-12-07 15:00:00,-0.568,True,False,10,True,889,Portuguese
CMT0030504,POST028104,USR00301,2023-06-02 03:00:00,0.281,False,False,20,True,237,Japanese
CMT0030505,POST004083,USR01746,2023-01-15 14:00:00,0.953,False,False,50,True,230,Hindi
CMT0030506,POST010511,USR00286,2023-04-03 08:00:00,0.026,False,False,28,True,812,English
CMT0030507,POST013418,USR02401,2023-05-16 05:00:00,-0.014,False,False,1,True,759,Hindi
CMT0030508,POST022009,USR03373,2023-11-03 06:00:00,0.224,True,False,2,False,665,Spanish
CMT0030509,POST020652,USR03596,2023-08-28 18:00:00,0.794,False,True,2,True,727,Spanish
CMT0030510,POST006535,USR01109,2022-05-10 21:00:00,-0.803,True,True,1,False,46,Hindi
CMT0030511,POST029177,USR00688,2023-02-02 19:00:00,-1.0,False,True,2,False,343,Spanish
CMT0030512,POST000609,USR00487,2023-03-20 02:00:00,0.102,False,True,2,False,464,English
CMT0030513,POST020770,USR03013,2022-04-12 13:00:00,-0.257,False,True,3,False,600,Spanish
CMT0030514,POST024522,USR01601,2023-04-24 18:00:00,-0.373,False,False,85,True,218,English
CMT0030515,POST014370,USR01116,2022-02-04 03:00:00,0.587,False,False,29,False,479,Spanish
CMT0030516,POST029143,USR02640,2023-07-21 18:00:00,1.0,False,True,5,False,958,English
CMT0030517,POST024196,USR03084,2023-12-11 05:00:00,0.299,False,False,8,True,733,English
CMT0030518,POST011967,USR03018,2023-11-21 19:00:00,0.031,False,False,27,True,947,English
CMT0030519,POST018788,USR01240,2022-06-20 13:00:00,0.575,False,True,19,True,456,English
CMT0030520,POST004526,USR00262,2023-02-21 14:00:00,0.581,False,True,6,True,758,English
CMT0030521,POST011192,USR00122,2022-08-01 18:00:00,0.16,False,True,8,True,54,Hindi
CMT0030522,POST026124,USR00024,2022-08-23 18:00:00,-0.091,False,False,29,True,131,Japanese
CMT0030523,POST014742,USR00851,2022-06-15 12:00:00,-0.865,True,False,13,False,494,English
CMT0030524,POST020470,USR01491,2022-09-23 19:00:00,0.559,False,True,0,True,936,English
CMT0030525,POST015034,USR02229,2023-07-26 11:00:00,0.324,False,False,4,False,128,English
CMT0030526,POST015341,USR03943,2023-08-27 00:00:00,0.143,False,True,4,True,159,French
CMT0030527,POST021238,USR00408,2022-07-05 07:00:00,-0.136,False,False,6,False,236,English
CMT0030528,POST012550,USR04210,2023-02-07 14:00:00,-0.515,False,False,43,True,620,Hindi
CMT0030529,POST012475,USR01916,2023-11-05 19:00:00,0.552,False,False,136,False,626,English
CMT0030530,POST027717,USR01057,2023-11-05 08:00:00,0.309,False,False,10,True,305,English
CMT0030531,POST018375,USR00825,2023-06-21 10:00:00,-0.126,False,False,1,True,991,English
CMT0030532,POST001600,USR01463,2022-04-18 08:00:00,0.677,False,False,0,True,409,Spanish
CMT0030533,POST025346,USR02127,2022-07-30 07:00:00,0.742,False,False,7,False,640,Portuguese
CMT0030534,POST001109,USR02389,2023-01-15 20:00:00,-0.055,False,False,37,False,156,English
CMT0030535,POST026092,USR04727,2023-01-06 04:00:00,0.699,False,False,330,True,963,Arabic
CMT0030536,POST026301,USR02943,2022-07-15 06:00:00,-0.813,False,False,7,True,740,English
CMT0030537,POST024589,USR03389,2022-01-24 01:00:00,0.416,False,False,22,True,583,English
CMT0030538,POST029440,USR02214,2022-04-05 07:00:00,0.344,False,False,5,False,832,English
CMT0030539,POST026595,USR02522,2023-12-10 12:00:00,0.688,False,False,16,False,475,Hindi
CMT0030540,POST000631,USR02952,2022-05-05 19:00:00,-0.171,False,True,1,True,799,German
CMT0030541,POST005576,USR03127,2022-02-10 13:00:00,-0.741,True,False,3,True,109,English
CMT0030542,POST014694,USR01169,2022-12-04 15:00:00,0.35,False,False,0,False,24,English
CMT0030543,POST006810,USR02624,2022-08-31 07:00:00,1.0,True,False,10,True,457,Hindi
CMT0030544,POST025267,USR04227,2023-04-16 00:00:00,-0.973,True,False,9,True,416,English
CMT0030545,POST024581,USR04235,2022-09-03 15:00:00,1.0,False,True,149,True,153,English
CMT0030546,POST028886,USR02361,2022-12-15 10:00:00,0.177,False,True,2,True,665,Arabic
CMT0030547,POST003112,USR04337,2022-02-08 05:00:00,-0.21,False,False,1,False,539,English
CMT0030548,POST007836,USR02817,2023-07-06 07:00:00,-0.093,False,False,8,True,919,Hindi
CMT0030549,POST015242,USR03859,2023-07-17 18:00:00,0.074,False,False,8,False,399,English
CMT0030550,POST004520,USR01224,2022-08-14 14:00:00,0.293,False,False,0,False,770,English
CMT0030551,POST025076,USR01280,2023-07-19 05:00:00,-0.168,False,False,5,False,246,English
CMT0030552,POST013751,USR01941,2022-11-24 02:00:00,-0.087,False,False,2,True,222,English
CMT0030553,POST024703,USR03420,2023-06-26 08:00:00,0.398,False,True,6,True,893,Hindi
CMT0030554,POST010873,USR03351,2023-10-21 03:00:00,0.821,True,False,10,True,576,Japanese
CMT0030555,POST002307,USR00883,2022-11-07 00:00:00,-0.765,False,True,1,False,753,Arabic
CMT0030556,POST004412,USR04008,2023-02-06 08:00:00,-0.297,False,False,0,True,432,Arabic
CMT0030557,POST010623,USR00901,2023-06-01 20:00:00,0.038,False,True,0,True,235,English
CMT0030558,POST010244,USR04210,2022-09-10 17:00:00,0.249,False,False,5,False,169,English
CMT0030559,POST018382,USR00744,2022-07-05 20:00:00,0.484,False,False,2,True,611,English
CMT0030560,POST011160,USR01183,2023-03-20 17:00:00,0.323,False,False,6,False,745,German
CMT0030561,POST015377,USR04935,2022-04-14 13:00:00,0.297,False,True,2,True,780,Spanish
CMT0030562,POST020270,USR02373,2022-01-31 20:00:00,0.389,True,False,3,False,768,Hindi
CMT0030563,POST018956,USR03999,2023-12-21 13:00:00,-0.402,True,False,6,False,823,English
CMT0030564,POST004560,USR01417,2023-01-30 13:00:00,0.487,False,False,48,False,91,English
CMT0030565,POST028780,USR01257,2022-06-22 10:00:00,-0.279,False,True,181,False,799,German
CMT0030566,POST012243,USR04641,2023-09-21 16:00:00,-0.13,False,True,2,False,827,English
CMT0030567,POST029979,USR03629,2022-08-19 18:00:00,0.273,False,False,6,True,208,Spanish
CMT0030568,POST004275,USR02578,2022-06-16 10:00:00,0.293,False,False,120,False,465,Japanese
CMT0030569,POST008071,USR02031,2023-06-06 04:00:00,-0.581,False,True,7,True,415,Hindi
CMT0030570,POST008649,USR00934,2023-10-27 08:00:00,-0.063,False,False,30,False,94,Arabic
CMT0030571,POST020617,USR01030,2023-12-19 03:00:00,0.833,False,True,1,True,123,English
CMT0030572,POST001567,USR03557,2022-09-19 17:00:00,0.364,False,False,13,False,588,English
CMT0030573,POST005945,USR00656,2022-09-02 02:00:00,-0.492,True,True,5,True,171,English
CMT0030574,POST027011,USR03989,2022-02-27 07:00:00,-0.637,False,False,0,False,704,Japanese
CMT0030575,POST022623,USR03259,2022-04-04 05:00:00,0.43,False,True,3,False,868,Portuguese
