post_id,user_id,platform,content_type,post_datetime,likes,comments_count,shares,views,hashtag_count,has_paid_promotion,post_duration_sec,caption_length,location_tagged
POST025397,USR00886,Pinterest,Reel/Short,2023-12-22 15:00:00,8.0,0.0,0.0,340.0,5.0,False,2114,671,False
POST025398,USR00947,TikTok,Video,2022-03-02 23:00:00,7.0,1.0,0.0,174.0,15.0,False,3594,1755,False
POST025399,USR00396,Pinterest,Text,2023-08-13 09:00:00,356.0,49.0,25.0,9143.0,23.0,False,,1544,False
POST025400,USR04954,TikTok,Photo,2022-08-01 18:00:00,1.0,0.0,0.0,37.0,2.0,,,1505,False
POST025401,USR04562,LinkedIn,Blog,2022-04-18 07:00:00,19.0,1.0,1.0,960.0,10.0,False,,947,False
POST025402,USR03908,YouTube,Reel/Short,2023-05-07 00:00:00,206.0,24.0,2.0,2218.0,28.0,True,3208,1310,False
POST025403,USR00215,Snapchat,Meme,2023-06-24 11:00:00,1128.0,120.0,23.0,47544.0,30.0,False,,1576,False
POST025404,USR03805,Snapchat,Video,2023-07-30 14:00:00,151.0,5.0,7.0,1361.0,10.0,False,3097,8,False
POST025405,USR01981,YouTube,Video,2023-06-16 06:00:00,139.0,13.0,9.0,6910.0,8.0,False,1898,1084,False
POST025406,USR04927,Instagram,Text,2023-05-07 19:00:00,74.0,9.0,1.0,2135.0,7.0,False,,1429,False
POST025407,USR03020,LinkedIn,Reel/Short,2022-06-23 03:00:00,744.0,22.0,48.0,12372.0,14.0,False,1850,470,False
POST025408,USR03877,Twitter/X,Blog,2022-08-19 03:00:00,738.0,14.0,55.0,11486.0,16.0,True,,719,True
POST025409,USR00396,YouTube,Photo,2023-03-11 23:00:00,131.0,3.0,1.0,5520.0,1.0,False,,1606,True
POST025410,USR02320,LinkedIn,Meme,2023-07-22 05:00:00,78.0,6.0,2.0,2059.0,3.0,False,,882,True
POST025411,USR00844,Twitter/X,Video,2022-05-24 12:00:00,8.0,0.0,0.0,79.0,21.0,True,2353,912,True
POST025412,USR01665,TikTok,Photo,2023-10-28 01:00:00,11.0,1.0,0.0,277.0,8.0,False,,1170,False
POST025413,USR04012,Pinterest,Text,2023-06-13 00:00:00,1.0,0.0,0.0,37.0,15.0,False,,242,False
POST025414,USR01253,TikTok,Photo,2023-09-25 19:00:00,37.0,1.0,1.0,1040.0,18.0,False,,813,False
POST025415,USR00205,YouTube,Live,2022-08-03 14:00:00,6.0,1.0,0.0,276.0,21.0,False,1040,10,False
POST025416,USR00260,LinkedIn,Photo,2022-03-11 11:00:00,11.0,1.0,1.0,327.0,17.0,False,,1858,True
POST025417,USR02536,Snapchat,Video,2022-04-20 19:00:00,591.0,39.0,4.0,13765.0,7.0,,2851,1996,True
POST025418,USR01297,Pinterest,Blog,2022-08-26 02:00:00,311.0,41.0,24.0,13137.0,23.0,False,,2139,
POST025419,USR01721,Twitter/X,Reel/Short,2023-04-05 17:00:00,15.0,1.0,0.0,634.0,15.0,False,2309,1979,True
POST025420,USR03985,Pinterest,Video,2022-11-05 08:00:00,25.0,3.0,1.0,643.0,30.0,False,119,1955,False
POST025421,USR04872,YouTube,Story,2023-09-05 17:00:00,4658.0,436.0,353.0,69333.0,20.0,False,,817,True
POST025422,USR01648,Instagram,Live,2023-07-27 07:00:00,10.0,1.0,1.0,114.0,16.0,False,2123,1950,False
POST025423,USR03417,Pinterest,Photo,2023-07-08 00:00:00,222.0,10.0,12.0,1501.0,18.0,False,,1220,False
POST025424,USR00297,YouTube,Text,2022-07-22 14:00:00,1203.0,15.0,28.0,16857.0,3.0,True,,467,False
POST025425,USR02445,TikTok,Meme,2023-10-16 08:00:00,87.0,1.0,5.0,1672.0,20.0,False,,1723,True
POST025426,USR04248,YouTube,Story,2023-10-28 14:00:00,124.0,12.0,3.0,2517.0,11.0,False,,120,False
POST025427,USR01737,LinkedIn,Live,2022-08-25 17:00:00,2.0,0.0,0.0,69.0,11.0,,2163,300,True
POST025428,USR02147,Snapchat,Live,2022-05-07 03:00:00,24.0,3.0,1.0,859.0,10.0,False,363,797,False
POST025429,USR00608,Facebook,Story,2022-08-17 06:00:00,79.0,7.0,4.0,1788.0,24.0,False,,184,True
POST025430,USR01089,LinkedIn,Video,2023-04-02 01:00:00,979.0,15.0,20.0,9842.0,11.0,False,937,2135,False
POST025431,USR01439,Facebook,Blog,2023-11-19 08:00:00,18.0,0.0,1.0,288.0,4.0,False,,800,False
POST025432,USR02194,Facebook,Reel/Short,2023-08-12 08:00:00,73.0,3.0,2.0,2627.0,26.0,False,1868,1737,
POST025433,USR03582,Facebook,Text,2023-02-10 05:00:00,663.0,27.0,35.0,20800.0,30.0,False,,84,True
POST025434,USR00577,TikTok,Reel/Short,2022-11-10 11:00:00,472.0,30.0,33.0,16609.0,26.0,False,2744,328,False
POST025435,USR03287,Twitter/X,Video,2022-11-17 09:00:00,124.0,5.0,4.0,2644.0,22.0,False,2987,1544,False
POST025436,USR03442,Twitter/X,Meme,2022-02-01 14:00:00,16.0,1.0,1.0,148.0,10.0,False,,1244,False
POST025437,USR04915,Twitter/X,Reel/Short,2023-05-15 00:00:00,159.0,3.0,11.0,3081.0,0.0,False,2524,1214,False
POST025438,USR00532,Instagram,Story,2022-01-16 10:00:00,74.0,5.0,6.0,663.0,12.0,False,,215,False
POST025439,USR00350,Instagram,Text,2022-08-27 11:00:00,5.0,0.0,0.0,69.0,25.0,False,,1551,True
POST025440,USR03583,Twitter/X,Meme,2022-11-26 20:00:00,36.0,4.0,1.0,522.0,4.0,False,,1298,False
POST025441,USR04861,LinkedIn,Video,2023-06-04 16:00:00,165.0,3.0,6.0,7153.0,7.0,False,2966,74,True
POST025442,USR03894,TikTok,Story,2022-05-14 06:00:00,1125.0,157.0,25.0,32131.0,5.0,False,,2117,True
POST025443,USR04005,Facebook,Text,2022-09-28 17:00:00,12.0,1.0,0.0,447.0,18.0,False,,1828,True
POST025444,USR04217,LinkedIn,Photo,2022-04-14 21:00:00,305.0,21.0,14.0,3673.0,29.0,False,,1010,False
POST025445,USR04158,Facebook,Video,2022-05-08 16:00:00,17.0,2.0,0.0,379.0,25.0,True,3117,2031,False
POST025446,USR01035,Pinterest,Story,2022-01-29 21:00:00,49.0,4.0,1.0,1963.0,14.0,False,,1234,False
POST025447,USR00554,Twitter/X,Reel/Short,2023-07-23 05:00:00,24.0,1.0,1.0,557.0,17.0,False,3263,1783,False
POST025448,USR01273,LinkedIn,Reel/Short,2023-08-02 20:00:00,2629.0,36.0,130.0,83993.0,3.0,False,2697,825,True
POST025449,USR02694,Snapchat,Reel/Short,2022-08-26 16:00:00,200.0,26.0,5.0,1828.0,2.0,False,1951,2193,False
POST025450,USR02278,TikTok,Live,2022-11-26 01:00:00,272.0,32.0,20.0,11482.0,6.0,False,3354,531,False
POST025451,USR00089,Snapchat,Video,2022-05-20 23:00:00,13.0,1.0,1.0,524.0,15.0,False,711,1550,
POST025452,USR04537,Snapchat,Meme,2023-07-02 08:00:00,158.0,11.0,11.0,3551.0,23.0,False,,295,False
POST025453,USR00679,TikTok,Story,2023-05-19 15:00:00,5.0,1.0,0.0,246.0,1.0,False,,2113,False
POST025454,USR03037,LinkedIn,Video,2023-08-29 17:00:00,0.0,0.0,0.0,8.0,23.0,False,1595,2175,False
POST025455,USR03621,TikTok,Text,2022-06-19 10:00:00,22.0,1.0,1.0,721.0,28.0,False,,11,False
POST025456,USR03297,Instagram,Photo,2023-06-12 15:00:00,823.0,115.0,44.0,23092.0,1.0,False,,1683,False
POST025457,USR00466,LinkedIn,Blog,2022-12-29 07:00:00,24.0,0.0,1.0,423.0,26.0,False,,858,False
POST025458,USR00364,Instagram,Meme,2023-04-21 02:00:00,207.0,28.0,3.0,5204.0,0.0,False,,1338,False
POST025459,USR03240,Pinterest,Text,2023-01-16 13:00:00,10448.0,439.0,265.0,288255.0,9.0,True,,1783,False
POST025460,USR00419,Facebook,Blog,2022-10-29 03:00:00,46.0,7.0,2.0,1009.0,17.0,False,,1422,False
POST025461,USR03446,Instagram,Live,2022-11-25 07:00:00,1891.0,121.0,88.0,34623.0,4.0,False,634,76,False
POST025462,USR00526,Pinterest,Text,2022-08-10 23:00:00,1.0,0.0,0.0,31.0,15.0,False,,515,True
POST025463,USR00222,Snapchat,Story,2022-02-04 14:00:00,17.0,0.0,1.0,205.0,8.0,False,,532,True
POST025464,USR04903,YouTube,Blog,2022-01-17 12:00:00,147.0,18.0,2.0,5469.0,23.0,False,,978,False
POST025465,USR03629,YouTube,Story,2023-02-25 13:00:00,42.0,5.0,0.0,1897.0,12.0,False,,1132,False
POST025466,USR03122,TikTok,Live,2023-11-29 15:00:00,167.0,18.0,5.0,7416.0,28.0,False,304,875,True
POST025467,USR04090,YouTube,Text,2022-03-04 20:00:00,8.0,1.0,0.0,173.0,11.0,False,,2180,False
POST025468,USR03693,YouTube,Story,2023-11-10 22:00:00,3361.0,179.0,233.0,50018.0,4.0,False,,1076,
POST025469,USR03808,Pinterest,Reel/Short,2023-02-16 06:00:00,1190.0,124.0,66.0,52007.0,16.0,False,1520,861,True
POST025470,USR03943,YouTube,Live,2022-08-27 02:00:00,213.0,3.0,4.0,5371.0,6.0,False,840,1334,True
POST025471,USR00680,YouTube,Reel/Short,2022-04-13 18:00:00,7.0,1.0,0.0,147.0,7.0,False,2435,1383,False
POST025472,USR00156,LinkedIn,Reel/Short,2022-03-12 22:00:00,57.0,8.0,3.0,2578.0,25.0,,1650,374,True
POST025473,USR02826,Facebook,Meme,2023-03-18 22:00:00,453.0,20.0,31.0,4609.0,11.0,False,,1347,
POST025474,USR00196,YouTube,Reel/Short,2022-04-06 03:00:00,17.0,0.0,1.0,228.0,18.0,False,658,656,False
POST025475,USR04859,Instagram,Video,2023-08-28 10:00:00,1155.0,126.0,58.0,29183.0,28.0,False,2359,1638,False
POST025476,USR04572,YouTube,Video,2022-12-12 23:00:00,124.0,18.0,6.0,3096.0,22.0,False,79,458,False
POST025477,USR00491,YouTube,Text,2022-08-14 00:00:00,40.0,5.0,2.0,449.0,5.0,False,,731,False
POST025478,USR02267,Facebook,Video,2023-09-02 07:00:00,380.0,53.0,2.0,6836.0,30.0,False,2974,779,True
POST025479,USR04609,YouTube,Story,2023-05-17 06:00:00,11.0,1.0,0.0,235.0,1.0,False,,668,False
POST025480,USR03407,LinkedIn,Video,2022-04-27 06:00:00,30.0,2.0,2.0,1120.0,20.0,False,1857,747,True
POST025481,USR03918,Twitter/X,Meme,2022-09-19 21:00:00,18.0,1.0,1.0,899.0,24.0,False,,855,True
POST025482,USR03422,Instagram,Text,2022-02-28 07:00:00,2.0,0.0,0.0,105.0,30.0,True,,2135,False
POST025483,USR02305,Facebook,Blog,2023-05-15 15:00:00,1.0,0.0,0.0,30.0,28.0,False,,1499,False
POST025484,USR00579,TikTok,Meme,2023-09-30 02:00:00,9.0,1.0,0.0,170.0,2.0,False,,819,False
POST025485,USR04107,Snapchat,Blog,2023-04-23 00:00:00,13.0,1.0,0.0,380.0,12.0,False,,1554,False
POST025486,USR01367,TikTok,Photo,2022-08-09 15:00:00,204.0,26.0,10.0,4831.0,22.0,False,,1173,
POST025487,USR03497,Twitter/X,Blog,2023-08-09 20:00:00,26.0,0.0,2.0,146.0,10.0,False,,1219,False
POST025488,USR03908,Instagram,Live,2023-10-30 06:00:00,195.0,7.0,5.0,3890.0,26.0,True,97,484,True
POST025489,USR00188,YouTube,Text,2022-01-29 13:00:00,2.0,0.0,0.0,46.0,12.0,True,,311,True
POST025490,USR01504,Twitter/X,Live,2022-04-10 17:00:00,106.0,4.0,7.0,1377.0,3.0,True,3582,1892,False
POST025491,USR04526,LinkedIn,Blog,2023-08-18 04:00:00,3.0,0.0,0.0,19.0,23.0,False,,1828,False
POST025492,USR04112,Snapchat,Live,2022-02-22 00:00:00,20.0,1.0,1.0,516.0,22.0,,1500,1370,True
POST025493,USR02772,Instagram,Reel/Short,2022-10-21 11:00:00,372.0,23.0,10.0,1963.0,3.0,False,854,555,True
POST025494,USR03608,Instagram,Photo,2023-06-14 04:00:00,28.0,2.0,1.0,1260.0,24.0,False,,2200,False
POST025495,USR01032,Snapchat,Meme,2022-02-16 15:00:00,7.0,1.0,0.0,66.0,12.0,False,,611,False
POST025496,USR02543,Twitter/X,Live,2022-05-28 03:00:00,665.0,49.0,22.0,24871.0,4.0,False,2179,554,False
POST025497,USR01348,LinkedIn,Photo,2023-02-05 05:00:00,328.0,29.0,21.0,9422.0,11.0,False,,857,False
POST025498,USR00926,YouTube,Meme,2022-10-04 14:00:00,1001.0,50.0,40.0,44341.0,22.0,False,,663,True
POST025499,USR00309,TikTok,Blog,2023-12-11 09:00:00,5.0,0.0,0.0,79.0,15.0,False,,2189,True
POST025500,USR03567,Snapchat,Video,2022-05-11 09:00:00,2.0,0.0,0.0,65.0,18.0,False,2554,1761,False
POST025501,USR03637,Facebook,Meme,2023-03-18 17:00:00,1120.0,162.0,22.0,53024.0,5.0,False,,1745,False
POST025502,USR02527,TikTok,Blog,2022-10-04 15:00:00,4.0,1.0,0.0,82.0,6.0,False,,1215,False
POST025503,USR01805,Pinterest,Meme,2022-09-07 04:00:00,54.0,6.0,1.0,346.0,6.0,False,,1625,False
POST025504,USR00214,Instagram,Text,2023-01-04 10:00:00,43.0,5.0,2.0,1861.0,23.0,True,,1867,False
POST025505,USR04231,Snapchat,Meme,2022-03-04 13:00:00,15.0,2.0,0.0,221.0,26.0,False,,1700,True
POST025506,USR00976,Snapchat,Story,2022-12-03 04:00:00,5.0,0.0,0.0,127.0,22.0,False,,1974,False
POST025507,USR04507,Pinterest,Video,2023-08-13 21:00:00,26.0,3.0,1.0,803.0,19.0,False,1613,2167,False
POST025508,USR03492,Facebook,Photo,2023-09-13 00:00:00,349.0,11.0,19.0,13402.0,17.0,False,,1004,False
POST025509,USR02924,Pinterest,Reel/Short,2022-12-10 22:00:00,17.0,1.0,1.0,421.0,3.0,False,1569,2154,True
POST025510,USR01336,LinkedIn,Reel/Short,2022-08-13 12:00:00,5.0,0.0,0.0,170.0,11.0,False,3249,1383,False
POST025511,USR04690,Pinterest,Photo,2023-03-28 19:00:00,65.0,2.0,1.0,2079.0,21.0,False,,1345,False
POST025512,USR04366,Twitter/X,Reel/Short,2023-10-13 03:00:00,1.0,0.0,0.0,18.0,28.0,True,3319,1111,False
POST025513,USR04481,YouTube,Story,2022-05-13 00:00:00,99.0,9.0,7.0,2369.0,12.0,False,,372,True
POST025514,USR04115,YouTube,Live,2023-04-07 05:00:00,185.0,5.0,12.0,6191.0,23.0,False,2187,186,True
POST025515,USR02371,Facebook,Meme,2022-02-05 19:00:00,22.0,2.0,1.0,863.0,24.0,False,,1089,False
POST025516,USR00854,Pinterest,Reel/Short,2022-12-20 15:00:00,275.0,17.0,17.0,4168.0,17.0,False,2652,433,True
POST025517,USR02546,LinkedIn,Meme,2023-07-16 21:00:00,47.0,3.0,1.0,367.0,19.0,False,,2043,False
POST025518,USR00193,Facebook,Text,2023-09-12 00:00:00,32.0,4.0,2.0,1203.0,17.0,False,,1460,False
POST025519,USR04999,Twitter/X,Meme,2022-08-28 10:00:00,7.0,0.0,0.0,96.0,1.0,False,,713,
POST025520,USR00989,Instagram,Meme,2023-12-14 22:00:00,368.0,40.0,12.0,16491.0,10.0,False,,1048,True
POST025521,USR03887,Snapchat,Meme,2022-11-25 00:00:00,21.0,3.0,0.0,461.0,27.0,False,,1136,False
POST025522,USR01287,Pinterest,Text,2023-07-05 03:00:00,32.0,4.0,1.0,1280.0,7.0,False,,1561,False
POST025523,USR01353,TikTok,Live,2023-08-06 19:00:00,210.0,22.0,16.0,3598.0,26.0,False,429,1493,False
POST025524,USR02421,Instagram,Video,2023-03-01 17:00:00,10.0,0.0,1.0,328.0,23.0,False,3078,135,True
POST025525,USR01011,Instagram,Meme,2022-09-27 08:00:00,12.0,1.0,0.0,175.0,0.0,False,,984,False
POST025526,USR03296,Instagram,Live,2022-11-26 13:00:00,56.0,2.0,1.0,1371.0,20.0,False,3534,394,False
POST025527,USR03642,TikTok,Photo,2022-12-01 22:00:00,2.0,0.0,0.0,83.0,16.0,False,,1234,False
POST025528,USR00352,Snapchat,Reel/Short,2023-04-03 23:00:00,115.0,10.0,8.0,4764.0,15.0,False,651,1931,False
POST025529,USR03152,Instagram,Reel/Short,2023-12-15 23:00:00,3522323.0,7.0,0.0,1684.0,0.0,False,102,388,False
POST025530,USR04002,Facebook,Blog,2023-07-06 02:00:00,2.0,0.0,0.0,61.0,21.0,False,,776,False
POST025531,USR00176,TikTok,Reel/Short,2023-04-03 08:00:00,1.0,0.0,0.0,10.0,16.0,False,3085,227,True
POST025532,USR04960,YouTube,Text,2022-10-29 05:00:00,18.0,2.0,0.0,99.0,27.0,False,,54,True
POST025533,USR00166,LinkedIn,Video,2022-02-04 10:00:00,24.0,1.0,1.0,352.0,3.0,False,2264,125,True
POST025534,USR00424,Twitter/X,Video,2022-09-24 01:00:00,665.0,70.0,18.0,8966.0,5.0,False,2361,1773,True
POST025535,USR00851,YouTube,Video,2023-10-14 11:00:00,3668.0,282.0,292.0,146612.0,5.0,False,3568,1008,False
POST025536,USR02461,Snapchat,Story,2022-03-28 11:00:00,10.0,0.0,1.0,63.0,17.0,False,,1936,True
POST025537,USR01656,Facebook,Blog,2023-12-09 21:00:00,10.0,1.0,0.0,272.0,27.0,False,,351,True
POST025538,USR00755,TikTok,Reel/Short,2022-11-30 13:00:00,951.0,24.0,25.0,19185.0,1.0,False,53,1357,False
POST025539,USR02509,TikTok,Live,2023-05-11 08:00:00,116.0,11.0,6.0,1813.0,6.0,True,3017,911,False
POST025540,USR03623,YouTube,Video,2022-01-10 18:00:00,65997.0,1606.0,1327.0,2542210.0,27.0,True,2728,226,False
POST025541,USR03836,Twitter/X,Text,2022-06-28 01:00:00,36.0,4.0,2.0,589.0,28.0,False,,2135,False
POST025542,USR04242,TikTok,Text,2022-04-30 23:00:00,391.0,41.0,22.0,6534.0,18.0,False,,1012,
POST025543,USR02954,Snapchat,Blog,2023-02-08 20:00:00,6088.0,115.0,358.0,256218.0,26.0,False,,653,True
POST025544,USR04280,Facebook,Reel/Short,2023-05-26 10:00:00,5.0,0.0,0.0,120.0,5.0,False,3519,1479,False
POST025545,USR04695,TikTok,Photo,2023-09-08 23:00:00,8.0,0.0,0.0,285.0,23.0,False,,1609,False
POST025546,USR03512,LinkedIn,Meme,2023-09-04 21:00:00,127.0,4.0,8.0,6300.0,26.0,False,,1518,True
POST025547,USR02276,LinkedIn,Story,2022-09-06 01:00:00,50.0,3.0,1.0,1833.0,0.0,False,,1864,True
POST025548,USR03489,Twitter/X,Photo,2022-01-25 02:00:00,75.0,3.0,5.0,2428.0,18.0,False,,776,False
POST025549,USR02989,Snapchat,Photo,2022-08-18 08:00:00,12.0,1.0,0.0,252.0,21.0,False,,932,False
POST025550,USR01403,TikTok,Meme,2023-10-05 02:00:00,51.0,1.0,1.0,815.0,13.0,False,,1663,False
POST025551,USR01926,LinkedIn,Meme,2022-11-07 01:00:00,26.0,0.0,2.0,303.0,18.0,False,,1526,False
POST025552,USR00632,Instagram,Story,2022-12-24 23:00:00,160.0,7.0,6.0,5698.0,6.0,False,,1843,True
POST025553,USR01738,Instagram,Photo,2023-10-07 17:00:00,356.0,22.0,17.0,17228.0,24.0,False,,780,True
POST025554,USR04943,Pinterest,Live,2022-02-23 12:00:00,3.0,0.0,0.0,80.0,24.0,False,2076,1970,False
POST025555,USR03500,Pinterest,Live,2023-10-08 15:00:00,689.0,78.0,19.0,16487.0,26.0,True,505,1498,True
POST025556,USR03839,Twitter/X,Photo,2022-01-20 18:00:00,58.0,7.0,2.0,2770.0,29.0,False,,1761,False
POST025557,USR01801,Instagram,Reel/Short,2022-03-15 08:00:00,364.0,28.0,5.0,6405.0,8.0,True,1181,222,True
POST025558,USR04292,Instagram,Video,2022-10-06 13:00:00,38.0,3.0,1.0,723.0,22.0,False,2391,1009,False
POST025559,USR01638,Pinterest,Live,2023-01-03 09:00:00,481.0,54.0,17.0,18336.0,24.0,False,345,784,False
POST025560,USR02299,Snapchat,Story,2023-06-16 08:00:00,315.0,36.0,23.0,6989.0,11.0,False,,184,False
POST025561,USR04510,LinkedIn,Story,2022-01-06 01:00:00,125.0,13.0,9.0,4073.0,23.0,False,,1088,True
POST025562,USR04414,Snapchat,Reel/Short,2022-01-14 01:00:00,60.0,1.0,1.0,1948.0,23.0,False,2560,2056,True
POST025563,USR00545,YouTube,Meme,2022-10-28 01:00:00,154.0,14.0,3.0,3250.0,6.0,False,,318,False
POST025564,USR02700,Facebook,Live,2022-01-24 09:00:00,2597.0,239.0,55.0,68965.0,10.0,False,2538,102,True
POST025565,USR02167,Facebook,Live,2024-01-01 13:00:00,499.0,32.0,38.0,24866.0,0.0,False,3331,1919,True
POST025566,USR02531,Facebook,Video,2022-09-18 11:00:00,203.0,7.0,6.0,9441.0,24.0,False,3152,1320,True
POST025567,USR00704,LinkedIn,Live,2022-09-15 19:00:00,18.0,3.0,1.0,153.0,12.0,False,1012,1378,False
POST025568,USR01021,Snapchat,Meme,2023-04-19 12:00:00,16.0,2.0,1.0,311.0,6.0,True,,456,False
POST025569,USR04684,Snapchat,Photo,2023-06-26 06:00:00,12.0,1.0,0.0,514.0,29.0,False,,1846,True
POST025570,USR02211,Snapchat,Meme,2022-10-30 23:00:00,5.0,0.0,0.0,37.0,29.0,True,,510,True
POST025571,USR04198,Instagram,Photo,2023-07-03 14:00:00,296.0,20.0,10.0,10623.0,26.0,False,,330,
POST025572,USR04670,LinkedIn,Text,2022-12-26 05:00:00,72.0,6.0,3.0,2432.0,23.0,False,,1510,False
POST025573,USR00373,Facebook,Photo,2023-01-05 13:00:00,110.0,13.0,9.0,2779.0,2.0,True,,43,True
POST025574,USR04065,YouTube,Video,2022-01-20 09:00:00,2.0,0.0,0.0,33.0,21.0,False,3033,1072,True
POST025575,USR03155,Pinterest,Video,2023-07-19 18:00:00,12.0,1.0,1.0,79.0,5.0,False,269,1226,False
POST025576,USR01469,Instagram,Meme,2023-09-12 04:00:00,42.0,4.0,0.0,283.0,9.0,False,,720,False
POST025577,USR04158,Facebook,Live,2022-10-16 12:00:00,5.0,1.0,0.0,247.0,6.0,False,1042,2171,False
POST025578,USR02662,Twitter/X,Live,2023-03-12 04:00:00,5.0,1.0,0.0,242.0,20.0,False,2856,1779,False
POST025579,USR03818,Pinterest,Live,2022-11-20 14:00:00,8.0,1.0,0.0,188.0,21.0,False,2428,2105,True
POST025580,USR00095,LinkedIn,Video,2023-03-09 01:00:00,151.0,18.0,4.0,5710.0,2.0,False,642,1428,True
POST025581,USR02314,Instagram,Live,2022-03-27 06:00:00,0.0,0.0,0.0,16.0,21.0,False,2856,282,False
POST025582,USR04530,LinkedIn,Photo,2023-06-28 01:00:00,39.0,3.0,2.0,1170.0,30.0,False,,1811,False
POST025583,USR03191,Facebook,Photo,2023-12-15 15:00:00,1141.0,148.0,85.0,8234.0,17.0,False,,210,False
POST025584,USR03892,TikTok,Text,2023-09-09 10:00:00,457.0,68.0,17.0,19099.0,0.0,False,,868,True
POST025585,USR01927,Twitter/X,Photo,2022-03-23 02:00:00,517.0,76.0,24.0,19544.0,12.0,False,,251,True
POST025586,USR04409,Pinterest,Text,2023-06-04 03:00:00,27.0,2.0,2.0,1145.0,1.0,False,,376,False
POST025587,USR00673,Instagram,Reel/Short,2022-06-24 21:00:00,2685.0,272.0,172.0,120066.0,9.0,False,639,715,True
POST025588,USR04022,Instagram,Blog,2022-04-20 12:00:00,17.0,2.0,1.0,323.0,0.0,True,,846,False
POST025589,USR00239,TikTok,Live,2022-12-28 05:00:00,135.0,9.0,5.0,5804.0,11.0,False,1218,809,False
POST025590,USR00746,LinkedIn,Meme,2023-11-29 21:00:00,157.0,17.0,1.0,7510.0,10.0,True,,1805,False
POST025591,USR02787,Pinterest,Photo,2023-01-17 01:00:00,6.0,0.0,0.0,267.0,26.0,False,,1382,True
POST025592,USR04269,Pinterest,Text,2023-07-25 21:00:00,1.0,0.0,0.0,53.0,25.0,False,,2124,True
POST025593,USR04902,Snapchat,Meme,2022-05-01 11:00:00,318.0,10.0,20.0,10689.0,4.0,True,,1780,False
POST025594,USR01171,Pinterest,Live,2023-08-03 10:00:00,9.0,1.0,0.0,201.0,28.0,False,2009,110,True
POST025595,USR04414,TikTok,Live,2023-09-09 00:00:00,45.0,1.0,3.0,876.0,22.0,False,106,1226,True
POST025596,USR00809,Snapchat,Text,2022-11-12 07:00:00,121.0,4.0,10.0,5581.0,8.0,False,,1932,False
POST025597,USR01591,YouTube,Text,2022-04-22 10:00:00,52.0,7.0,3.0,701.0,19.0,False,,143,False
POST025598,USR00719,Pinterest,Text,2022-01-23 14:00:00,211.0,19.0,3.0,5599.0,30.0,False,,960,False
POST025599,USR02447,Instagram,Video,2022-03-14 15:00:00,139.0,11.0,7.0,2171.0,28.0,False,1639,1961,False
POST025600,USR04452,Snapchat,Story,2022-09-20 02:00:00,161.0,21.0,8.0,7326.0,21.0,False,,736,True
POST025601,USR04192,TikTok,Story,2023-10-10 13:00:00,115.0,7.0,8.0,3513.0,24.0,False,,221,False
POST025602,USR02190,Facebook,Story,2023-12-02 08:00:00,3.0,0.0,0.0,126.0,14.0,False,,1238,False
POST025603,USR03550,Twitter/X,Live,2023-05-08 15:00:00,58.0,5.0,1.0,1005.0,12.0,False,2891,2040,True
POST025604,USR03758,Instagram,Photo,2023-11-09 12:00:00,142.0,18.0,7.0,6921.0,24.0,False,,866,True
POST025605,USR04636,Twitter/X,Meme,2022-07-13 03:00:00,5353.0,208.0,361.0,227800.0,4.0,True,,1123,False
POST025606,USR01723,Pinterest,Photo,2023-10-03 01:00:00,123.0,6.0,5.0,3168.0,29.0,False,,944,True
POST025607,USR02034,TikTok,Blog,2023-12-09 07:00:00,38.0,4.0,2.0,1877.0,15.0,False,,787,False
POST025608,USR02659,YouTube,Meme,2022-06-10 22:00:00,209.0,31.0,9.0,7056.0,11.0,True,,132,False
POST025609,USR01958,Twitter/X,Photo,2022-09-11 03:00:00,14.0,2.0,1.0,205.0,9.0,False,,975,False
POST025610,USR01506,Facebook,Story,2023-08-21 14:00:00,927.0,82.0,41.0,8265.0,17.0,True,,1718,False
POST025611,USR02185,Facebook,Blog,2023-02-16 15:00:00,46.0,6.0,1.0,408.0,24.0,False,,1765,False
POST025612,USR00276,Facebook,Story,2022-03-01 05:00:00,34.0,2.0,1.0,611.0,21.0,False,,1361,False
POST025613,USR00743,TikTok,Reel/Short,2023-01-06 09:00:00,3.0,0.0,0.0,108.0,25.0,False,3396,2013,True
POST025614,USR03233,LinkedIn,Photo,2023-01-20 03:00:00,21.0,1.0,1.0,159.0,10.0,False,,925,False
POST025615,USR00156,Pinterest,Reel/Short,2023-02-28 16:00:00,46.0,3.0,1.0,1222.0,3.0,False,3166,77,False
POST025616,USR02229,Pinterest,Meme,2022-09-18 09:00:00,1727.0,191.0,39.0,57863.0,27.0,False,,349,False
POST025617,USR02026,Facebook,Blog,2022-10-12 12:00:00,25.0,2.0,2.0,491.0,25.0,False,,1976,
POST025618,USR01788,YouTube,Video,2023-08-31 13:00:00,47.0,6.0,0.0,360.0,3.0,False,1926,1170,False
POST025619,USR01937,Instagram,Meme,2022-10-17 11:00:00,220.0,9.0,1.0,1692.0,26.0,False,,632,True
POST025620,USR04716,Pinterest,Text,2023-10-22 16:00:00,10.0,1.0,0.0,426.0,9.0,False,,772,True
POST025621,USR02080,Facebook,Video,2023-09-14 05:00:00,21.0,0.0,0.0,345.0,26.0,True,520,1065,True
POST025622,USR01554,TikTok,Live,2022-09-15 21:00:00,726.0,106.0,31.0,31075.0,20.0,False,2545,687,True
