survey_id,user_id,survey_date,anxiety_score,depression_score,self_esteem_score,loneliness_score,fomo_score,life_satisfaction_score,sleep_quality_score,productivity_impact,social_comparison_freq,cyberbullying_experienced,feel_addicted,digital_detox_attempts,primary_emotion_after_use,hours_before_bed,avg_usage,usage_bucket
SUR03361,USR03935,2023-08-04,1.0,4.0,4.0,,6.0,8.0,1.0,Neutral,Never,False,False,6.0,Neutral,0.8,31.3,<1h
SUR03362,USR03380,2023-08-14,4.0,3.0,7.0,6.0,7.0,5.0,4.0,Neutral,Rarely,True,True,8.0,Motivated,1.7,43.975,<1h
SUR03363,USR02106,2023-07-27,7.0,8.0,4.0,7.0,6.0,3.0,4.0,Negative,Often,False,False,8.0,Depressed,1.5,108.76666666666667,1-2h
SUR03364,USR00153,2023-09-27,6.0,3.0,3.0,1.0,10.0,,4.0,Neutral,Sometimes,False,False,7.0,Envious,3.9,179.3,2-4h
SUR03365,USR03956,2023-09-15,3.0,5.0,7.0,8.0,4.0,7.0,3.0,Negative,Sometimes,False,False,4.0,Neutral,3.7,145.16666666666666,2-4h
SUR03366,USR04658,2023-07-10,3.0,6.0,7.0,6.0,7.0,5.0,1.0,Very Positive,Always,False,False,10.0,Envious,3.0,67.13333333333334,1-2h
SUR03367,USR02960,2023-11-04,6.0,7.0,6.0,8.0,7.0,7.0,6.0,Very Negative,Always,False,False,6.0,,1.6,45.599999999999994,<1h
SUR03368,USR00447,2023-07-10,7.0,4.0,8.0,3.0,7.0,4.0,8.0,Positive,Often,False,False,5.0,Anxious,2.9,90.775,1-2h
SUR03369,USR00184,2023-06-10,5.0,5.0,7.0,1.0,8.0,7.0,9.0,Negative,Sometimes,False,False,2.0,Excited,2.8,82.76666666666667,1-2h
SUR03370,USR00740,2023-09-17,8.0,3.0,6.0,6.0,7.0,4.0,4.0,,Often,False,False,7.0,Motivated,2.2,64.24,1-2h
SUR03371,USR04979,2023-09-16,10.0,8.0,5.0,4.0,8.0,4.0,5.0,Negative,Rarely,False,False,4.0,Happy,3.4,90.94444444444444,1-2h
SUR03372,USR00346,2023-08-29,4.0,3.0,5.0,3.0,5.0,5.0,3.0,Neutral,Always,False,False,0.0,Anxious,2.3,203.39999999999998,2-4h
SUR03373,USR03902,2023-08-06,3.0,3.0,3.0,,8.0,5.0,6.0,Very Negative,Rarely,False,False,9.0,Excited,3.6,56.1,<1h
SUR03374,USR01742,2023-09-02,1.0,5.0,6.0,7.0,7.0,10.0,4.0,Neutral,Sometimes,False,False,2.0,Depressed,1.0,52.79999999999999,<1h
SUR03375,USR01539,2023-09-15,4.0,8.0,2.0,5.0,6.0,7.0,5.0,Positive,Never,True,True,1.0,Happy,1.5,94.4125,1-2h
SUR03376,USR03937,2023-11-12,3.0,9.0,5.0,4.0,7.0,4.0,2.0,Negative,,False,False,3.0,Neutral,0.9,30.55,<1h
SUR03377,USR00378,2023-11-11,7.0,8.0,7.0,3.0,9.0,8.0,5.0,Negative,Rarely,True,False,0.0,Happy,3.6,131.7,2-4h
SUR03378,USR00283,2023-09-16,2.0,3.0,6.0,3.0,5.0,5.0,2.0,Negative,Rarely,False,True,1.0,Motivated,2.1,102.95,1-2h
SUR03379,USR03176,2023-10-05,3.0,,3.0,5.0,6.0,4.0,4.0,Negative,Often,False,False,9.0,Motivated,1.4,68.74,1-2h
SUR03380,USR01960,2023-06-14,7.0,2.0,5.0,3.0,6.0,5.0,5.0,Positive,Often,False,False,10.0,Inspired,2.7,103.3,1-2h
SUR03381,USR03514,2023-07-19,3.0,4.0,3.0,2.0,5.0,8.0,5.0,Positive,Always,False,True,9.0,Neutral,2.2,102.72,1-2h
SUR03382,USR01170,2023-09-21,2.0,3.0,3.0,9.0,4.0,8.0,6.0,Negative,Sometimes,False,True,1.0,Happy,2.1,81.89999999999999,1-2h
SUR03383,USR01144,2023-06-13,4.0,7.0,6.0,1.0,8.0,6.0,5.0,Very Negative,Often,True,False,7.0,Inspired,1.3,81.3,1-2h
SUR03384,USR01501,2023-09-21,6.0,7.0,5.0,1.0,3.0,7.0,4.0,Neutral,Sometimes,False,True,2.0,Inspired,0.8,88.95,1-2h
SUR03385,USR02298,2023-06-13,6.0,7.0,5.0,6.0,5.0,,1.0,Positive,Sometimes,False,True,6.0,Inspired,0.5,25.6,<1h
SUR03386,USR00666,2023-06-18,8.0,4.0,8.0,4.0,9.0,8.0,6.0,Negative,Often,True,,3.0,Neutral,2.1,107.8,1-2h
SUR03387,USR01938,2023-06-14,6.0,,2.0,4.0,6.0,6.0,5.0,Positive,Rarely,False,False,5.0,Happy,0.9,83.8,1-2h
SUR03388,USR03941,2023-10-23,6.0,5.0,6.0,3.0,7.0,5.0,4.0,Negative,Often,True,True,10.0,,3.3,70.4,1-2h
SUR03389,USR04348,2023-09-04,1.0,6.0,8.0,6.0,8.0,7.0,5.0,Positive,Rarely,False,False,4.0,Neutral,3.1,126.47999999999999,2-4h
SUR03390,USR01851,2023-09-02,5.0,9.0,7.0,3.0,6.0,7.0,10.0,Negative,,False,True,1.0,Motivated,1.5,48.9,<1h
SUR03391,USR02742,2023-10-02,5.0,2.0,9.0,3.0,9.0,6.0,6.0,Negative,Rarely,False,False,6.0,Envious,3.3,34.2,<1h
SUR03392,USR03379,2023-08-30,2.0,4.0,5.0,3.0,8.0,3.0,7.0,Positive,Sometimes,True,True,4.0,Excited,2.9,47.650000000000006,<1h
SUR03393,USR03465,2023-07-30,4.0,6.0,7.0,6.0,9.0,8.0,4.0,Positive,Rarely,False,True,8.0,Inspired,1.4,204.025,2-4h
SUR03394,USR03018,2023-10-08,7.0,2.0,5.0,10.0,10.0,7.0,6.0,Neutral,Sometimes,False,False,10.0,Anxious,2.4,46.03333333333333,<1h
SUR03395,USR02244,2023-10-14,7.0,1.0,3.0,7.0,9.0,6.0,4.0,Neutral,Sometimes,True,False,0.0,Depressed,2.9,55.620000000000005,<1h
SUR03396,USR00337,2023-07-04,6.0,8.0,7.0,6.0,5.0,3.0,4.0,Very Positive,Always,False,False,4.0,Depressed,3.5,81.8,1-2h
SUR03397,USR04755,2023-08-27,,8.0,5.0,7.0,9.0,,5.0,Neutral,Never,True,True,0.0,Envious,1.6,40.2,<1h
SUR03398,USR02186,2023-11-27,10.0,2.0,8.0,,7.0,5.0,7.0,Negative,Often,False,False,9.0,Depressed,3.1,37.025,<1h
SUR03399,USR01503,2023-09-24,4.0,4.0,7.0,3.0,5.0,5.0,3.0,Positive,Rarely,False,True,7.0,Inspired,2.6,44.333333333333336,<1h
SUR03400,USR03477,2023-10-21,8.0,8.0,8.0,,10.0,3.0,2.0,Negative,Often,True,True,8.0,Inspired,1.1,28.85,<1h
SUR03401,USR02884,2023-08-05,3.0,7.0,7.0,6.0,5.0,4.0,3.0,Neutral,Often,False,False,0.0,Depressed,0.6,42.199999999999996,<1h
SUR03402,USR02277,2023-11-24,5.0,10.0,7.0,3.0,3.0,3.0,2.0,Negative,Often,True,False,8.0,Excited,1.6,82.84,1-2h
SUR03403,USR01697,2023-07-23,7.0,10.0,5.0,7.0,9.0,,3.0,Very Negative,Often,False,True,2.0,Happy,1.0,90.375,1-2h
SUR03404,USR03925,2023-09-26,3.0,5.0,6.0,7.0,7.0,3.0,5.0,Positive,Sometimes,False,False,4.0,Depressed,3.4,157.33333333333334,2-4h
SUR03405,USR00634,2023-06-24,9.0,7.0,6.0,8.0,5.0,8.0,3.0,Very Negative,Sometimes,False,False,10.0,Inspired,0.6,23.65,<1h
SUR03406,USR01184,2023-06-27,5.0,9.0,6.0,2.0,9.0,7.0,6.0,Positive,Sometimes,False,False,2.0,Happy,1.6,58.7,<1h
SUR03407,USR04687,2023-09-30,3.0,8.0,8.0,6.0,5.0,,7.0,Negative,Often,False,False,6.0,Neutral,0.2,83.34,1-2h
SUR03408,USR02129,2023-11-13,5.0,4.0,6.0,4.0,5.0,5.0,5.0,Negative,Sometimes,False,False,3.0,Depressed,2.3,121.925,2-4h
SUR03409,USR00780,2023-06-19,5.0,7.0,8.0,4.0,4.0,8.0,3.0,Neutral,Often,False,False,7.0,Depressed,1.3,46.5,<1h
SUR03410,USR02239,2023-11-21,7.0,4.0,5.0,7.0,5.0,1.0,1.0,Neutral,Often,False,False,1.0,Motivated,3.3,92.51666666666667,1-2h
SUR03411,USR01140,2023-11-24,5.0,8.0,3.0,3.0,5.0,7.0,5.0,Negative,Often,False,True,2.0,Neutral,0.2,70.28333333333335,1-2h
SUR03412,USR04460,2023-10-21,5.0,5.0,5.0,5.0,7.0,4.0,7.0,Positive,Rarely,,True,6.0,Anxious,3.4,54.760000000000005,<1h
SUR03413,USR00944,2023-08-29,5.0,4.0,2.0,4.0,9.0,5.0,4.0,Positive,Sometimes,False,True,10.0,Depressed,1.7,115.83333333333333,1-2h
SUR03414,USR03787,2023-11-26,9.0,3.0,6.0,6.0,3.0,4.0,5.0,Very Negative,Always,False,False,5.0,Depressed,3.6,28.18,<1h
SUR03415,USR02150,2023-11-12,8.0,2.0,8.0,4.0,8.0,6.0,6.0,Negative,Sometimes,True,False,3.0,Neutral,3.0,75.25,1-2h
SUR03416,USR00900,2023-09-12,8.0,4.0,6.0,3.0,6.0,6.0,5.0,Negative,Often,False,False,2.0,Happy,1.5,47.05555555555556,<1h
SUR03417,USR00215,2023-11-06,7.0,8.0,7.0,2.0,6.0,5.0,6.0,Neutral,Often,False,False,3.0,Depressed,0.4,212.55,2-4h
SUR03418,USR01422,2023-06-28,7.0,2.0,6.0,5.0,1.0,5.0,1.0,Positive,Sometimes,False,True,1.0,Excited,1.7,85.1,1-2h
SUR03419,USR02860,2023-11-24,3.0,4.0,1.0,4.0,9.0,4.0,5.0,Neutral,Always,False,,3.0,Inspired,3.6,52.68333333333334,<1h
SUR03420,USR04315,2023-06-17,4.0,2.0,5.0,9.0,3.0,8.0,9.0,Negative,Often,True,False,3.0,Excited,2.5,127.48181818181818,2-4h
SUR03421,USR02949,2023-09-29,3.0,6.0,5.0,7.0,9.0,3.0,7.0,Positive,Sometimes,False,True,10.0,Inspired,0.9,30.4,<1h
SUR03422,USR00507,2023-10-18,7.0,2.0,,4.0,9.0,5.0,5.0,Neutral,Always,False,True,3.0,Envious,1.1,155.7,2-4h
SUR03423,USR00138,2023-06-21,6.0,2.0,5.0,4.0,6.0,6.0,6.0,Positive,Rarely,False,False,9.0,Envious,2.1,68.0,1-2h
SUR03424,USR00419,2023-10-07,4.0,5.0,6.0,4.0,9.0,5.0,4.0,Neutral,Sometimes,False,True,10.0,Neutral,0.4,74.925,1-2h
SUR03425,USR03975,2023-10-22,7.0,6.0,4.0,3.0,4.0,6.0,10.0,Positive,Sometimes,False,False,8.0,Envious,1.6,95.7,1-2h
SUR03426,USR02436,2023-10-03,3.0,6.0,6.0,6.0,7.0,4.0,4.0,,Rarely,False,False,6.0,Depressed,4.0,34.5,<1h
SUR03427,USR00501,2023-08-24,5.0,5.0,7.0,10.0,10.0,7.0,4.0,Negative,Sometimes,False,False,3.0,Inspired,1.9,48.371428571428574,<1h
SUR03428,USR01243,2023-10-08,5.0,7.0,9.0,3.0,3.0,5.0,5.0,Negative,Often,False,True,0.0,Inspired,0.8,81.03333333333333,1-2h
SUR03429,USR01362,2023-06-23,5.0,7.0,2.0,6.0,7.0,8.0,4.0,Negative,Often,False,False,10.0,Neutral,3.2,41.980000000000004,<1h
SUR03430,USR01282,2023-09-01,4.0,7.0,5.0,5.0,5.0,5.0,5.0,Very Positive,Sometimes,True,False,2.0,Depressed,3.6,49.65,<1h
SUR03431,USR00492,2023-10-19,10.0,3.0,6.0,6.0,5.0,6.0,5.0,Positive,Sometimes,True,True,8.0,Excited,2.0,55.1,<1h
SUR03432,USR01057,2023-10-29,7.0,4.0,9.0,5.0,5.0,6.0,6.0,Neutral,Sometimes,False,False,0.0,Excited,1.0,140.3,2-4h
SUR03433,USR02126,2023-07-01,6.0,6.0,3.0,8.0,6.0,4.0,4.0,Positive,Sometimes,,True,7.0,,2.1,170.70000000000002,2-4h
SUR03434,USR01962,2023-10-14,6.0,4.0,7.0,3.0,8.0,3.0,3.0,Very Positive,Often,True,True,1.0,Neutral,3.3,124.56666666666666,2-4h
SUR03435,USR02059,2023-11-09,8.0,5.0,4.0,1.0,2.0,4.0,7.0,Positive,Sometimes,True,True,4.0,Happy,3.0,39.925,<1h
SUR03436,USR03050,2023-09-18,7.0,5.0,3.0,4.0,3.0,7.0,4.0,Negative,Often,True,True,2.0,Anxious,0.0,42.35,<1h
SUR03437,USR01284,2023-07-06,1.0,5.0,7.0,4.0,7.0,4.0,6.0,Positive,Often,False,False,6.0,Neutral,2.6,103.86000000000001,1-2h
SUR03438,USR03691,2023-07-31,5.0,5.0,3.0,4.0,8.0,4.0,5.0,Positive,Often,False,False,5.0,Happy,2.6,47.8,<1h
SUR03439,USR02970,2023-11-02,9.0,6.0,2.0,3.0,3.0,8.0,7.0,Neutral,Rarely,False,True,7.0,Anxious,2.1,41.375,<1h
SUR03440,USR02684,2023-07-23,6.0,7.0,3.0,4.0,6.0,5.0,9.0,Neutral,Never,False,True,7.0,Inspired,1.0,73.775,1-2h
SUR03441,USR03553,2023-09-28,5.0,4.0,1.0,3.0,7.0,4.0,2.0,Positive,Often,False,True,1.0,Neutral,2.1,72.78,1-2h
SUR03442,USR01016,2023-10-11,5.0,1.0,1.0,4.0,6.0,7.0,4.0,Negative,Sometimes,False,False,2.0,Excited,1.2,,
SUR03443,USR00564,2023-08-08,6.0,3.0,4.0,4.0,7.0,6.0,2.0,Very Negative,Rarely,,False,6.0,Neutral,1.5,72.44999999999999,1-2h
SUR03444,USR01887,2023-06-15,,4.0,6.0,6.0,9.0,8.0,1.0,Positive,Rarely,False,False,3.0,Anxious,3.8,58.416666666666664,<1h
SUR03445,USR03693,2023-10-07,4.0,9.0,8.0,3.0,4.0,6.0,5.0,Very Positive,Sometimes,False,False,10.0,Neutral,1.8,90.66,1-2h
SUR03446,USR02637,2023-11-13,5.0,3.0,8.0,5.0,10.0,8.0,8.0,Neutral,Rarely,False,,5.0,Inspired,2.4,32.025000000000006,<1h
SUR03447,USR00524,2023-09-27,3.0,6.0,7.0,5.0,8.0,7.0,3.0,Positive,Sometimes,False,True,9.0,Excited,2.5,14.2,<1h
SUR03448,USR03235,2023-06-18,5.0,3.0,5.0,6.0,6.0,8.0,6.0,Positive,Often,False,True,3.0,Anxious,1.7,22.1,<1h
SUR03449,USR00835,2023-10-26,4.0,,6.0,6.0,6.0,6.0,3.0,Neutral,Often,False,True,0.0,Depressed,1.6,36.65,<1h
SUR03450,USR00642,2023-09-02,6.0,4.0,5.0,6.0,6.0,8.0,9.0,Very Positive,Rarely,False,True,1.0,Happy,0.6,,
SUR03451,USR02706,2023-10-01,7.0,6.0,7.0,1.0,7.0,6.0,5.0,Positive,Sometimes,False,False,9.0,Anxious,0.4,76.35000000000001,1-2h
SUR03452,USR03970,2023-06-21,7.0,3.0,3.0,4.0,4.0,8.0,9.0,,Sometimes,False,True,1.0,Anxious,2.0,14.0,<1h
SUR03453,USR04247,2023-08-28,5.0,7.0,9.0,1.0,8.0,8.0,6.0,Neutral,Sometimes,True,True,5.0,Neutral,2.9,187.11999999999998,2-4h
SUR03454,USR00072,2023-09-11,3.0,7.0,7.0,7.0,2.0,6.0,3.0,Positive,Sometimes,True,True,4.0,Inspired,1.6,22.35,<1h
SUR03455,USR02478,2023-07-16,5.0,3.0,3.0,2.0,5.0,8.0,6.0,Positive,Rarely,False,False,8.0,Envious,0.3,72.75,1-2h
SUR03456,USR02580,2023-06-28,5.0,6.0,4.0,3.0,8.0,5.0,4.0,Very Negative,Sometimes,False,False,4.0,Motivated,3.9,78.8,1-2h
SUR03457,USR04471,2023-06-03,3.0,9.0,5.0,10.0,9.0,3.0,3.0,Very Positive,Sometimes,False,False,1.0,Neutral,2.5,35.025,<1h
SUR03458,USR03569,2023-06-13,6.0,4.0,8.0,2.0,6.0,5.0,5.0,Positive,Always,True,False,0.0,Depressed,0.9,120.53333333333335,2-4h
SUR03459,USR02281,2023-06-05,8.0,7.0,7.0,4.0,6.0,7.0,5.0,Negative,Often,False,True,5.0,Inspired,3.9,81.7,1-2h
SUR03460,USR04858,2023-08-06,7.0,7.0,6.0,6.0,4.0,6.0,6.0,Positive,Always,False,True,4.0,Neutral,1.7,33.2,<1h
SUR03461,USR03119,2023-10-03,,8.0,2.0,7.0,4.0,7.0,7.0,Negative,Rarely,False,False,6.0,Anxious,0.9,50.7,<1h
SUR03462,USR02014,2023-11-28,4.0,3.0,3.0,1.0,5.0,4.0,4.0,Positive,Sometimes,False,False,1.0,Envious,2.9,302.4,4-8h
SUR03463,USR03716,2023-06-18,4.0,2.0,4.0,3.0,4.0,7.0,6.0,Negative,Rarely,,False,2.0,Inspired,3.7,69.2,1-2h
SUR03464,USR01760,2023-10-25,8.0,7.0,6.0,7.0,5.0,3.0,5.0,Positive,Rarely,False,False,8.0,,0.9,83.8,1-2h
SUR03465,USR02188,2023-08-14,5.0,5.0,5.0,5.0,6.0,7.0,4.0,Neutral,Rarely,False,False,7.0,Motivated,0.5,25.266666666666666,<1h
SUR03466,USR00997,2023-06-12,8.0,1.0,7.0,3.0,6.0,6.0,5.0,Neutral,Sometimes,False,False,6.0,Neutral,1.0,66.96000000000001,1-2h
SUR03467,USR00252,2023-09-20,8.0,8.0,5.0,6.0,5.0,4.0,2.0,Negative,Rarely,False,False,0.0,Depressed,2.4,138.95999999999998,2-4h
SUR03468,USR01882,2023-11-15,8.0,,4.0,3.0,4.0,7.0,2.0,Positive,Always,False,True,2.0,Anxious,0.5,63.1,1-2h
SUR03469,USR04878,2023-08-24,7.0,3.0,1.0,3.0,10.0,5.0,5.0,Very Positive,Sometimes,False,False,0.0,Inspired,2.2,82.76666666666667,1-2h
SUR03470,USR02025,2023-09-19,3.0,1.0,6.0,1.0,5.0,5.0,6.0,Very Positive,Often,False,True,5.0,Inspired,2.8,,
SUR03471,USR02984,2023-10-11,6.0,2.0,7.0,3.0,4.0,3.0,7.0,Very Negative,Sometimes,False,False,10.0,Envious,2.2,60.05714285714286,1-2h
SUR03472,USR01862,2023-08-26,7.0,6.0,4.0,5.0,4.0,4.0,3.0,Positive,Often,False,False,0.0,Depressed,2.8,62.25,1-2h
SUR03473,USR00791,2023-10-30,9.0,6.0,5.0,3.0,1.0,9.0,3.0,Positive,Always,False,False,0.0,Excited,0.2,56.05,<1h
SUR03474,USR04024,2023-06-10,6.0,3.0,5.0,2.0,5.0,4.0,4.0,Negative,,False,True,2.0,Excited,0.6,56.166666666666664,<1h
SUR03475,USR00565,2023-06-15,8.0,4.0,4.0,5.0,6.0,7.0,8.0,Negative,Sometimes,False,False,5.0,Excited,2.8,33.5,<1h
SUR03476,USR03120,2023-07-20,7.0,2.0,,5.0,6.0,3.0,5.0,Neutral,Always,False,,0.0,Neutral,3.1,68.6,1-2h
SUR03477,USR00705,2023-09-22,10.0,4.0,3.0,4.0,6.0,3.0,1.0,Very Positive,Sometimes,False,False,3.0,Inspired,1.9,100.32857142857142,1-2h
SUR03478,USR00163,2023-06-02,5.0,6.0,9.0,5.0,5.0,5.0,4.0,Negative,Always,,True,10.0,Happy,1.6,56.2,<1h
SUR03479,USR00852,2023-10-17,2.0,5.0,5.0,6.0,8.0,8.0,5.0,Positive,Always,False,True,2.0,Anxious,0.9,44.13333333333333,<1h
SUR03480,USR04234,2023-09-15,8.0,,5.0,5.0,6.0,4.0,2.0,Positive,Sometimes,False,False,0.0,,4.0,107.25,1-2h
SUR03481,USR02258,2023-06-17,6.0,2.0,4.0,2.0,4.0,7.0,4.0,Neutral,Often,False,False,3.0,Neutral,0.7,44.699999999999996,<1h
SUR03482,USR04138,2023-08-17,6.0,7.0,4.0,3.0,4.0,4.0,5.0,Negative,Sometimes,False,False,4.0,Anxious,0.1,114.83999999999999,1-2h
SUR03483,USR04615,2023-09-17,3.0,7.0,7.0,5.0,3.0,6.0,5.0,Very Positive,Often,False,False,4.0,Anxious,0.7,114.3,1-2h
SUR03484,USR02986,2023-07-23,7.0,4.0,4.0,2.0,7.0,5.0,7.0,Negative,Rarely,False,True,9.0,Inspired,2.4,82.03333333333335,1-2h
SUR03485,USR03733,2023-10-29,9.0,2.0,6.0,8.0,4.0,7.0,6.0,Very Negative,Often,False,True,7.0,Inspired,2.4,52.96,<1h
SUR03486,USR03680,2023-06-22,5.0,6.0,7.0,7.0,4.0,5.0,5.0,Negative,Rarely,False,False,6.0,Depressed,0.3,67.0,1-2h
SUR03487,USR02549,2023-06-14,7.0,1.0,6.0,,8.0,6.0,5.0,Neutral,Often,False,False,5.0,Excited,2.0,131.05,2-4h
SUR03488,USR04226,2023-07-07,1.0,1.0,4.0,6.0,6.0,3.0,4.0,Neutral,Often,True,False,8.0,Neutral,3.0,67.93333333333332,1-2h
SUR03489,USR02162,2023-09-26,7.0,7.0,2.0,7.0,5.0,6.0,7.0,Negative,Often,False,True,8.0,Anxious,3.4,73.0,1-2h
SUR03490,USR01324,2023-11-10,7.0,6.0,6.0,4.0,5.0,6.0,3.0,Positive,Rarely,False,True,10.0,Envious,3.9,158.7,2-4h
SUR03491,USR04896,2023-08-15,9.0,4.0,1.0,3.0,6.0,7.0,3.0,Negative,Often,False,False,9.0,Happy,2.3,75.16,1-2h
SUR03492,USR00208,2023-07-15,5.0,7.0,6.0,4.0,7.0,4.0,6.0,Positive,Sometimes,True,False,10.0,Neutral,2.4,116.4,1-2h
SUR03493,USR04487,2023-07-26,5.0,9.0,3.0,6.0,8.0,7.0,3.0,Neutral,Rarely,True,False,2.0,Excited,2.6,71.16666666666667,1-2h
SUR03494,USR02197,2023-09-29,6.0,7.0,,7.0,4.0,4.0,5.0,Positive,Sometimes,False,False,4.0,,2.5,70.1,1-2h
SUR03495,USR03192,2023-10-08,3.0,7.0,7.0,1.0,8.0,5.0,5.0,Positive,Sometimes,True,False,10.0,Happy,2.6,,
SUR03496,USR00528,2023-07-20,,5.0,7.0,4.0,5.0,5.0,2.0,Neutral,Often,False,False,10.0,Motivated,0.6,64.75,1-2h
SUR03497,USR03405,2023-09-23,5.0,10.0,2.0,9.0,10.0,5.0,6.0,Neutral,Rarely,False,True,10.0,Motivated,1.0,278.1666666666667,4-8h
SUR03498,USR04725,2023-11-14,2.0,5.0,4.0,4.0,7.0,6.0,5.0,Negative,Sometimes,False,True,0.0,Motivated,2.4,82.01666666666667,1-2h
SUR03499,USR01085,2023-09-17,4.0,4.0,4.0,,8.0,2.0,3.0,Positive,Rarely,False,True,1.0,Anxious,2.0,97.925,1-2h
SUR03500,USR04156,2023-07-06,10.0,6.0,6.0,8.0,7.0,3.0,3.0,Positive,Often,False,False,7.0,Inspired,0.1,97.38,1-2h
SUR03501,USR00998,2023-07-31,2.0,5.0,1.0,3.0,5.0,8.0,5.0,Negative,Sometimes,,True,8.0,Anxious,3.8,55.5,<1h
SUR03502,USR01454,2023-06-29,5.0,3.0,4.0,4.0,8.0,4.0,4.0,Very Negative,Often,False,False,3.0,Motivated,1.8,44.160000000000004,<1h
SUR03503,USR01197,2023-08-10,3.0,2.0,5.0,5.0,4.0,5.0,8.0,Negative,Never,False,True,1.0,Neutral,2.9,181.15,2-4h
SUR03504,USR00506,2023-09-29,7.0,4.0,8.0,2.0,6.0,8.0,5.0,Neutral,Rarely,False,False,3.0,Happy,2.4,84.7,1-2h
SUR03505,USR04592,2023-06-02,5.0,7.0,7.0,7.0,6.0,5.0,6.0,Neutral,Sometimes,False,True,5.0,Neutral,1.9,34.88333333333333,<1h
SUR03506,USR04859,2023-06-24,5.0,9.0,3.0,3.0,4.0,2.0,3.0,Positive,Rarely,,False,0.0,Inspired,1.4,36.733333333333334,<1h
SUR03507,USR04126,2023-07-08,8.0,2.0,4.0,2.0,10.0,7.0,8.0,Negative,Often,False,False,6.0,Motivated,1.0,34.125,<1h
SUR03508,USR01287,2023-09-09,5.0,7.0,3.0,5.0,7.0,4.0,3.0,Negative,Rarely,False,False,6.0,Neutral,0.3,68.3,1-2h
SUR03509,USR01692,2023-11-23,,3.0,4.0,3.0,6.0,7.0,2.0,Positive,Sometimes,False,False,5.0,Depressed,0.6,32.85,<1h
SUR03510,USR03699,2023-06-05,3.0,6.0,3.0,4.0,6.0,8.0,3.0,Negative,Never,False,False,9.0,Excited,4.0,81.72,1-2h
SUR03511,USR01731,2023-09-03,6.0,4.0,7.0,4.0,5.0,9.0,3.0,Very Positive,Sometimes,True,False,2.0,Depressed,3.0,54.96666666666667,<1h
SUR03512,USR01359,2023-09-13,8.0,2.0,4.0,4.0,10.0,5.0,5.0,Neutral,Often,True,False,10.0,Motivated,1.6,90.96666666666665,1-2h
SUR03513,USR03443,2023-11-28,3.0,3.0,7.0,7.0,5.0,6.0,4.0,Negative,Rarely,True,True,2.0,Envious,3.2,54.81666666666666,<1h
SUR03514,USR04546,2023-11-27,6.0,7.0,4.0,5.0,7.0,7.0,6.0,Negative,Sometimes,False,True,6.0,Neutral,0.1,86.3,1-2h
SUR03515,USR00995,2023-07-11,8.0,3.0,7.0,1.0,6.0,7.0,4.0,Neutral,Sometimes,False,False,6.0,Inspired,3.3,73.0,1-2h
SUR03516,USR03831,2023-11-07,6.0,6.0,3.0,5.0,4.0,6.0,7.0,Neutral,Often,True,True,10.0,Anxious,0.8,85.28571428571429,1-2h
SUR03517,USR03300,2023-07-03,6.0,6.0,4.0,4.0,6.0,6.0,5.0,Positive,Never,False,False,1.0,Inspired,0.0,92.39999999999999,1-2h
SUR03518,USR01032,2023-09-12,9.0,6.0,7.0,6.0,6.0,7.0,2.0,Neutral,Sometimes,False,False,2.0,Envious,3.4,32.25,<1h
SUR03519,USR04206,2023-09-08,5.0,3.0,5.0,6.0,6.0,4.0,3.0,Very Positive,Often,False,False,8.0,Neutral,1.9,89.475,1-2h
SUR03520,USR03010,2023-10-29,5.0,5.0,3.0,4.0,3.0,5.0,3.0,Neutral,Never,False,False,1.0,Envious,4.0,70.26666666666667,1-2h
SUR03521,USR04510,2023-07-12,3.0,2.0,3.0,4.0,7.0,5.0,8.0,Negative,Always,False,True,4.0,Depressed,2.0,54.92,<1h
SUR03522,USR01637,2023-07-30,5.0,7.0,6.0,8.0,6.0,6.0,8.0,Neutral,Often,False,True,5.0,Depressed,0.6,60.48571428571428,1-2h
SUR03523,USR04090,2023-09-08,9.0,3.0,5.0,7.0,5.0,2.0,4.0,Negative,Always,False,False,4.0,Neutral,0.6,43.73333333333333,<1h
SUR03524,USR04305,2023-07-05,7.0,5.0,6.0,,4.0,6.0,6.0,Neutral,Rarely,True,False,5.0,Happy,3.4,50.959999999999994,<1h
SUR03525,USR04812,2023-06-14,6.0,3.0,6.0,1.0,6.0,9.0,4.0,Very Positive,Always,False,False,1.0,Anxious,1.8,55.25,<1h
SUR03526,USR01673,2023-06-25,6.0,4.0,7.0,5.0,8.0,6.0,5.0,Neutral,Rarely,False,True,7.0,Depressed,4.0,58.779999999999994,<1h
SUR03527,USR03898,2023-07-30,6.0,6.0,5.0,8.0,7.0,6.0,8.0,Negative,Rarely,True,False,1.0,Envious,2.2,93.925,1-2h
SUR03528,USR01750,2023-08-14,4.0,2.0,5.0,3.0,8.0,2.0,7.0,Positive,Sometimes,False,False,6.0,Depressed,0.1,42.275,<1h
SUR03529,USR00056,2023-07-07,6.0,3.0,8.0,3.0,,10.0,,Negative,Often,False,False,10.0,Happy,3.8,54.599999999999994,<1h
SUR03530,USR00236,2023-06-27,4.0,6.0,7.0,5.0,7.0,3.0,2.0,Positive,Sometimes,,True,3.0,Motivated,4.0,109.41428571428573,1-2h
SUR03531,USR00959,2023-08-04,6.0,4.0,5.0,5.0,6.0,6.0,7.0,Negative,Sometimes,False,False,2.0,Neutral,3.8,24.433333333333334,<1h
